"gameid","clkTime","roundNum","condition","clickStatus","clickColH","clickColS","clickColL","clickLocS","clickLocL","alt1Status","alt1ColH","alt1ColS","alt1ColL","alt1LocS","alt1LocL","alt2Status","alt2ColH","alt2ColS","alt2ColL","alt2LocS","alt2LocL","targetD1Diff","targetD2Diff","D1D2Diff","outcome","msgTime","role","contents","workerid_uniq","numOutcome","numRawWords","numRawChars","numCleanChars","numCleanWords","source"
"2841-a","1476497966877.0","30","speaker","sky","180","99","50","1","2","distr1","114","21","50","2","1","distr2","27","3","50","3","3","33","39","23","true","1476497965194.0","speaker","sky","880","1.0","1","3","3","1","pragmatic"
"2841-a","1476497975683.0","31","speaker","very bright pink","176","72","50","2","3","target","294","91","50","1","2","distr1","84","19","50","3","1","68","53","27","false","1476497973667.0","speaker","sky","880","0.0","1","3","3","1","pragmatic"
"2841-a","1476497999620.0","32","speaker","dirty purple","265","81","50","3","3","target","257","48","50","1","2","distr1","235","86","50","2","1","10","8","7","false","1476497989461.0","speaker","lightest purple","880","0.0","2","14","14","2","pragmatic"
"2841-a","1476498021199.0","33","speaker","oj ~ yellow","47","47","50","1","1","target","45","68","50","2","2","distr2","30","40","50","3","3","7","19","16","false","1476498015109.0","speaker","tough one...mustard not greenish","880","0.0","4","26","23","4","pragmatic"
"2841-a","1476498035046.0","34","speaker","<unk>","86","34","50","1","3","distr1","278","0","50","2","2","distr2","8","48","50","3","1","26","51","25","true","1476498032918.0","speaker","light grass","880","1.0","2","10","10","2","pragmatic"
"2841-a","1476498047355.0","35","speaker","light blue","106","64","50","2","1","distr2","310","60","50","1","3","distr1","160","59","50","3","2","17","94","56","true","1476498043341.0","speaker","grass","880","1.0","1","5","5","1","pragmatic"
"2841-a","1476498056673.0","36","speaker","girl","333","34","50","1","1","distr1","45","97","50","2","2","distr2","166","27","50","3","3","57","44","39","true","1476498054751.0","speaker","girl","880","1.0","1","4","4","1","pragmatic"
"2841-a","1476498081099.0","37","speaker","olive green","101","17","50","2","1","distr2","191","42","50","3","3","distr1","67","30","50","1","2","11","27","35","true","1476498073574.0","speaker","not blue or lighter green","880","1.0","5","21","16","3","pragmatic"
"2841-a","1476498107980.0","38","speaker","green like yellow","104","29","50","1","3","distr1","161","28","50","2","1","distr2","136","30","50","3","2","14","6","9","true","1476498103689.0","speaker","more yellowy than green or blue","880","1.0","6","26","16","3","pragmatic"
"2841-a","1476498123928.0","39","speaker","blueish green","82","18","50","1","3","distr1","321","36","50","2","2","distr2","236","75","50","3","1","52","68","28","true","1476498120983.0","speaker","angry stormy sky","880","1.0","3","14","14","3","pragmatic"
"2841-a","1476498137574.0","40","speaker","gray","136","0","50","1","3","distr2","215","71","50","2","1","target","146","17","50","3","2","19","38","26","false","1476498134926.0","speaker","same as last one","880","0.0","4","13","7","2","pragmatic"
"2841-a","1476498154174.0","41","speaker","it is the ocean is not aqua or blue","117","96","50","2","3","distr2","188","63","50","1","2","distr1","111","59","50","3","1","11","44","39","true","1476498154024.0","speaker","no problem","880","1.0","2","9","7","1","pragmatic"
"2841-a","1476498168967.0","42","speaker","<unk> yellow . not green or yellow ) ~ not <unk>","81","69","50","3","1","distr1","104","74","50","1","3","distr2","134","35","50","2","2","8","19","17","true","1476498166174.0","speaker","lime, not the bright one","880","1.0","5","19","13","3","pragmatic"
"2841-a","1476498214457.0","43","speaker","lime green","138","71","50","1","2","distr2","82","54","50","2","3","distr1","103","76","50","3","1","7","13","10","true","1476498211911.0","speaker","not the lime green either","880","1.0","5","21","15","3","pragmatic"
"2841-a","1476498243293.0","44","speaker","grey","307","17","50","1","2","distr1","290","1","50","3","3","distr2","344","17","50","2","1","19","9","17","true","1476498239860.0","speaker","brightest purple not the grayish one","880","1.0","6","31","25","4","pragmatic"
"2841-a","1476498270061.0","45","speaker","this most plum box of the civil war .","218","34","50","3","2","target","243","20","50","2","1","distr1","223","21","50","1","3","7","11","5","false","1476498265321.0","speaker","eek just pick one lol the one that's most purple I guess","880","0.0","12","45","31","8","pragmatic"
"2841-a","1476498285729.0","46","speaker","gray","242","2","50","1","1","distr1","253","18","50","2","3","distr2","129","18","50","3","2","17","23","36","true","1476498282786.0","speaker","grayest","880","1.0","1","7","7","1","pragmatic"
"2841-a","1476498302563.0","47","speaker","pinkish","52","83","50","2","2","distr1","313","18","50","3","3","target","2","17","50","1","1","13","45","59","false","1476498299806.0","speaker","that one was tough no worries....mustard","880","0.0","6","31","22","4","pragmatic"
"2841-a","1476498309406.0","48","speaker","green gray","113","49","50","1","2","distr2","172","16","50","2","1","distr1","279","36","50","3","3","57","27","31","true","1476498308080.0","speaker","grass","880","1.0","1","5","5","1","pragmatic"
"2841-a","1476498323336.0","49","speaker","blue","172","32","50","1","1","distr1","163","39","50","2","3","distr2","305","18","50","3","2","6","40","43","true","1476498318876.0","speaker","bluer than green","880","1.0","3","14","10","2","pragmatic"
"2841-a","1476498341351.0","50","speaker","bright blue","228","24","50","1","2","distr1","236","43","50","3","1","distr2","225","84","50","2","3","11","15","7","true","1476498339842.0","speaker","grayish","880","1.0","1","7","7","1","pragmatic"
"4941-4","1476497624436.0","1","speaker","closest to hot red","354","82","50","1","1","distr2","23","86","50","2","3","distr1","16","65","50","3","2","12","19","8","true","1476497621441.0","speaker","the most red","874","1.0","3","10","3","1","pragmatic"
"4941-4","1476497632714.0","2","speaker","bright blue","253","28","50","2","1","distr2","82","16","50","3","3","distr1","52","62","50","1","2","65","43","22","true","1476497630755.0","speaker","purple","874","1.0","1","6","6","1","pragmatic"
"4941-4","1476497640989.0","3","speaker","redish / pink","344","56","50","1","3","distr1","334","24","50","3","2","distr2","63","34","50","2","1","13","56","49","true","1476497638954.0","speaker","pink","874","1.0","1","4","4","1","pragmatic"
"4941-4","1476497648119.0","4","speaker","blue","93","52","50","2","1","distr2","152","9","50","3","2","distr1","197","80","50","1","3","54","27","26","true","1476497646964.0","speaker","green","874","1.0","1","5","5","1","pragmatic"
"4941-4","1476497657316.0","5","speaker","the target is orange and not neon","42","41","50","1","1","distr2","279","3","50","3","2","distr1","97","47","50","2","3","25","28","37","true","1476497655598.0","speaker","orange/brown","874","1.0","1","11","11","2","pragmatic"
"4941-4","1476497664530.0","6","speaker","browish green","180","20","50","2","3","distr1","147","29","50","1","1","distr2","73","14","50","3","2","15","18","15","true","1476497662746.0","speaker","blue","874","1.0","1","4","4","1","pragmatic"
"4941-4","1476497672575.0","7","speaker","the darker grey one","253","58","50","1","1","target","164","21","50","3","2","distr1","124","33","50","2","3","17","44","60","false","1476497671010.0","speaker","same blue","874","0.0","2","8","4","1","pragmatic"
"4941-4","1476497680922.0","8","speaker","brighter green looking","156","27","50","1","3","distr2","194","11","50","2","2","distr1","98","11","50","3","1","12","19","16","true","1476497679465.0","speaker","green","874","1.0","1","5","5","1","pragmatic"
"4941-4","1476497688478.0","9","speaker","gray","213","4","50","1","3","distr1","234","25","50","3","2","distr2","227","45","50","2","1","18","19","7","true","1476497686978.0","speaker","grey","874","1.0","1","4","4","1","pragmatic"
"4941-4","1476497698779.0","10","speaker","pale yellow green","115","33","50","3","1","distr2","202","11","50","1","3","distr1","107","78","50","2","2","17","32","44","true","1476497695514.0","speaker","muted green","874","1.0","2","10","10","2","pragmatic"
"4941-4","1476497713231.0","11","speaker","oj ~ not blue or pink one","4","23","50","2","3","distr1","325","44","50","3","1","distr2","91","78","50","1","2","18","59","85","true","1476497710668.0","speaker","mauve (not as bright)","874","1.0","4","16","11","2","pragmatic"
"4941-4","1476497720595.0","12","speaker","purple","327","15","50","2","1","distr2","98","33","50","1","2","distr1","355","32","50","3","3","13","50","54","true","1476497718573.0","speaker","purple","874","1.0","1","6","6","1","pragmatic"
"4941-4","1476497728387.0","13","speaker","like a we want this , darker spectrum","277","96","50","2","1","distr1","335","77","50","1","2","distr2","223","45","50","3","3","28","23","37","true","1476497726132.0","speaker","purple","874","1.0","1","6","6","1","pragmatic"
"4941-4","1476497737874.0","14","speaker","grass green","114","52","50","3","1","distr2","325","41","50","1","3","distr1","131","93","50","2","2","12","80","90","true","1476497736277.0","speaker","darker green","874","1.0","2","11","11","2","pragmatic"
"4941-4","1476497750310.0","15","speaker","<unk> green","43","45","50","1","1","distr1","122","41","50","3","2","distr2","220","36","50","2","3","29","49","51","true","1476497748625.0","speaker","orangeish","874","1.0","1","9","9","1","pragmatic"
"4941-4","1476497763687.0","16","speaker","not green but not gray","1","58","50","2","1","target","7","9","50","3","2","distr1","55","10","50","1","3","16","23","34","false","1476497760012.0","speaker","mauve","874","0.0","1","5","5","1","pragmatic"
"4941-4","1476497779682.0","17","speaker","evening green ~ darker ~ white","158","28","50","2","2","distr1","173","66","50","3","3","distr2","137","26","50","1","1","15","6","18","true","1476497777749.0","speaker","darkest one","874","1.0","2","10","10","2","pragmatic"
"4941-4","1476497790102.0","18","speaker","the most brightness ~ forest green","156","44","50","2","3","distr1","147","96","50","1","1","target","87","44","50","3","2","18","17","19","false","1476497786819.0","speaker","olive green","874","0.0","2","10","10","2","pragmatic"
"4941-4","1476497797707.0","19","speaker","bright orange","15","84","50","2","3","distr2","25","19","50","3","2","distr1","207","78","50","1","1","50","22","36","true","1476497794838.0","speaker","red","874","1.0","1","3","3","1","pragmatic"
"4941-4","1476497806088.0","20","speaker","yellow","55","62","50","2","1","distr2","152","76","50","1","3","distr1","270","0","50","3","2","34","29","35","true","1476497804396.0","speaker","yellowish","874","1.0","1","9","9","1","pragmatic"
"4941-4","1476497818823.0","21","speaker","blue / gray","267","49","50","1","3","distr2","233","52","50","2","1","distr1","239","28","50","3","2","12","11","8","true","1476497817282.0","speaker","the most purple","874","1.0","3","13","6","1","pragmatic"
"4941-4","1476497828116.0","22","speaker","greenish tan","58","95","50","3","1","distr1","56","40","50","2","2","distr2","330","2","50","1","3","19","45","30","true","1476497825785.0","speaker","yellow bright","874","1.0","2","12","12","2","pragmatic"
"4941-4","1476497839440.0","23","speaker","darker","248","33","50","1","3","distr2","28","79","50","3","2","target","260","15","50","2","1","13","42","52","false","1476497837903.0","speaker","purple","874","0.0","1","6","6","1","pragmatic"
"4941-4","1476497850266.0","24","speaker","rose","353","36","50","3","2","distr1","355","9","50","2","3","distr2","88","81","50","1","1","16","72","50","true","1476497848842.0","speaker","brighter pinkish","874","1.0","2","15","15","2","pragmatic"
"4941-4","1476497857529.0","25","speaker","the one that is the last one","152","22","50","2","3","distr1","56","4","50","1","1","distr2","301","85","50","3","2","18","42","40","true","1476497855875.0","speaker","green","874","1.0","1","5","5","1","pragmatic"
"4941-4","1476497869489.0","26","speaker","purple","335","37","50","3","1","distr2","216","53","50","2","2","distr1","334","21","50","1","3","7","34","29","true","1476497866903.0","speaker","brighter pink","874","1.0","2","12","12","2","pragmatic"
"4941-4","1476497877020.0","27","speaker","orange","61","83","50","1","2","distr2","219","78","50","2","3","distr1","26","99","50","3","1","45","82","56","true","1476497875333.0","speaker","yellow","874","1.0","1","6","6","1","pragmatic"
"4941-4","1476497894154.0","28","speaker","dull purple","273","18","50","3","1","distr2","309","43","50","2","3","distr1","316","72","50","1","2","19","14","6","true","1476497891133.0","speaker","least bright purple","874","1.0","3","17","17","3","pragmatic"
"4941-4","1476497900126.0","29","speaker","yellow","240","74","50","2","2","distr2","65","81","50","1","1","distr1","276","47","50","3","3","16","100","88","true","1476497898876.0","speaker","blue","874","1.0","1","4","4","1","pragmatic"
"4941-4","1476497906903.0","30","speaker","mustard yellow","59","63","50","3","1","distr2","302","41","50","1","3","distr1","37","89","50","2","2","25","76","59","true","1476497905047.0","speaker","yellow","874","1.0","1","6","6","1","pragmatic"
"4941-4","1476497918640.0","31","speaker","brown","32","98","50","3","1","distr2","89","16","50","2","3","distr1","28","60","50","1","2","10","37","31","true","1476497915260.0","speaker","brighter orange","874","1.0","2","14","14","2","pragmatic"
"4941-4","1476497926636.0","32","speaker","lime green","119","50","50","1","2","distr1","109","29","50","2","1","distr2","16","18","50","3","3","10","43","35","true","1476497925182.0","speaker","brighter green","874","1.0","2","13","13","2","pragmatic"
"4941-4","1476497932946.0","33","speaker","the is bright blue","247","51","50","1","2","distr1","269","42","50","3","1","distr2","277","76","50","2","3","9","12","9","true","1476497931668.0","speaker","blue","874","1.0","1","4","4","1","pragmatic"
