,Usage,Condition,Language
19831,0,equal/far,English
19832,0,further/split,English
19833,0,closer/close,English
19834,0,equal/far,English
19835,0,equal/far,English
19836,0,equal/far,English
19837,0,closer/close,English
19838,0,closer/close,English
19839,0,closer/close,English
19840,0,closer/close,English
19841,1,further/split,English
19842,0,equal/far,English
19843,0,further/split,English
19844,0,further/split,English
19845,0,further/split,English
19846,0,further/split,English
19847,0,further/split,English
19848,0,further/split,English
19849,0,equal/far,English
19850,0,equal/far,English
19851,0,equal/far,English
19852,0,equal/far,English
19853,0,closer/close,English
19854,0,closer/close,English
19855,0,closer/close,English
19856,0,further/split,English
19857,0,equal/far,English
19858,1,closer/close,English
19859,0,equal/far,English
19860,0,equal/far,English
19861,0,equal/far,English
19862,1,closer/close,English
19863,0,equal/far,English
19864,0,closer/close,English
19865,0,equal/far,English
19866,0,further/split,English
19867,0,further/split,English
19868,0,equal/far,English
19869,0,further/split,English
19870,0,further/split,English
19871,0,further/split,English
19872,0,further/split,English
19873,0,closer/close,English
19874,0,further/split,English
19875,0,further/split,English
19876,0,closer/close,English
19877,0,closer/close,English
19878,0,equal/far,English
19879,0,further/split,English
19880,0,further/split,English
19881,0,closer/close,English
19882,0,closer/close,English
19883,0,equal/far,English
19884,0,equal/far,English
19885,0,equal/far,English
19886,0,further/split,English
19887,0,further/split,English
19888,0,further/split,English
19889,0,closer/close,English
19890,0,closer/close,English
19891,0,equal/far,English
19892,0,closer/close,English
19893,0,equal/far,English
19894,0,equal/far,English
19895,0,equal/far,English
19896,0,closer/close,English
19897,0,equal/far,English
19898,0,equal/far,English
19899,0,equal/far,English
19900,0,equal/far,English
19901,0,equal/far,English
19902,1,closer/close,English
19903,0,equal/far,English
19904,0,closer/close,English
19905,0,further/split,English
19906,0,further/split,English
19907,0,closer/close,English
19908,0,closer/close,English
19909,0,closer/close,English
19910,0,equal/far,English
19911,0,further/split,English
19912,0,equal/far,English
19913,0,equal/far,English
19914,0,equal/far,English
19915,0,further/split,English
19916,0,closer/close,English
19917,0,closer/close,English
19918,0,closer/close,English
19919,0,closer/close,English
19920,0,closer/close,English
19921,0,closer/close,English
19922,0,equal/far,English
19923,0,closer/close,English
19924,1,further/split,English
19925,0,closer/close,English
19926,0,equal/far,English
19927,0,further/split,English
19928,0,further/split,English
19929,0,equal/far,English
19930,0,equal/far,English
19931,0,further/split,English
19932,0,equal/far,English
19933,0,further/split,English
19934,0,closer/close,English
19935,0,further/split,English
19936,0,further/split,English
19937,0,closer/close,English
19938,0,further/split,English
19939,0,further/split,English
19940,0,further/split,English
19941,0,further/split,English
19942,0,closer/close,English
19943,0,closer/close,English
19944,0,equal/far,English
19945,0,further/split,English
19946,1,closer/close,English
19947,0,closer/close,English
19948,0,further/split,English
19949,0,further/split,English
19950,0,closer/close,English
19951,0,closer/close,English
19952,0,further/split,English
19953,0,equal/far,English
19954,0,equal/far,English
19955,0,closer/close,English
19956,0,equal/far,English
19957,0,closer/close,English
19958,0,closer/close,English
19959,0,further/split,English
19960,0,equal/far,English
19961,0,closer/close,English
19962,0,closer/close,English
19963,0,equal/far,English
19964,0,further/split,English
19965,0,equal/far,English
19966,0,closer/close,English
19967,0,further/split,English
19968,0,equal/far,English
19969,0,equal/far,English
19970,0,equal/far,English
19971,0,further/split,English
19972,0,further/split,English
19973,0,equal/far,English
19974,0,equal/far,English
19975,0,further/split,English
19976,0,closer/close,English
19977,0,further/split,English
19978,0,equal/far,English
19979,0,equal/far,English
19980,0,closer/close,English
19981,0,closer/close,English
19982,0,equal/far,English
19983,0,closer/close,English
19984,0,equal/far,English
19985,0,closer/close,English
19986,0,equal/far,English
19987,0,further/split,English
19988,0,further/split,English
19989,0,equal/far,English
19990,0,further/split,English
19991,0,closer/close,English
19992,0,closer/close,English
19993,0,further/split,English
19994,0,further/split,English
19995,0,further/split,English
19996,0,equal/far,English
19997,0,further/split,English
19998,0,closer/close,English
19999,1,closer/close,English
20000,0,closer/close,English
20001,0,closer/close,English
20002,0,further/split,English
20003,0,equal/far,English
20004,0,equal/far,English
20005,1,further/split,English
20006,1,closer/close,English
20007,0,closer/close,English
20008,1,closer/close,English
20009,0,closer/close,English
20010,0,closer/close,English
20011,1,closer/close,English
20012,0,closer/close,English
20013,0,closer/close,English
20014,1,closer/close,English
20015,0,closer/close,English
20016,1,further/split,English
20017,0,further/split,English
20018,0,equal/far,English
20019,0,further/split,English
20020,1,further/split,English
20021,0,equal/far,English
20022,0,further/split,English
20023,0,further/split,English
20024,0,further/split,English
20025,1,further/split,English
20026,1,further/split,English
20027,1,closer/close,English
20028,1,equal/far,English
20029,1,closer/close,English
20030,0,closer/close,English
20031,0,closer/close,English
20032,1,further/split,English
20033,0,further/split,English
20034,0,closer/close,English
20035,0,closer/close,English
20036,0,further/split,English
20037,1,closer/close,English
20038,0,closer/close,English
20039,0,closer/close,English
20040,0,equal/far,English
20041,0,equal/far,English
20042,0,equal/far,English
20043,0,closer/close,English
20044,0,closer/close,English
20045,0,closer/close,English
20046,0,closer/close,English
20047,0,closer/close,English
20048,0,equal/far,English
20049,0,equal/far,English
20050,0,further/split,English
20051,0,equal/far,English
20052,1,closer/close,English
20053,0,equal/far,English
20054,0,equal/far,English
20055,0,further/split,English
20056,0,further/split,English
20057,0,closer/close,English
20058,0,equal/far,English
20059,0,equal/far,English
20060,0,closer/close,English
20061,0,equal/far,English
20062,0,equal/far,English
20063,0,closer/close,English
20064,0,further/split,English
20065,0,closer/close,English
20066,0,further/split,English
20067,0,equal/far,English
20068,0,equal/far,English
20069,0,equal/far,English
20070,0,equal/far,English
20071,0,equal/far,English
20072,0,equal/far,English
20073,0,equal/far,English
20074,0,closer/close,English
20075,0,closer/close,English
20076,0,closer/close,English
20077,0,closer/close,English
20078,0,equal/far,English
20079,0,equal/far,English
20080,0,equal/far,English
20081,0,closer/close,English
20082,0,further/split,English
20083,0,closer/close,English
20084,0,closer/close,English
20085,0,closer/close,English
20086,0,equal/far,English
20087,0,further/split,English
20088,0,closer/close,English
20089,0,closer/close,English
20090,0,closer/close,English
20091,0,equal/far,English
20092,0,further/split,English
20093,0,equal/far,English
20094,0,further/split,English
20095,0,closer/close,English
20096,0,further/split,English
20097,0,further/split,English
20098,0,further/split,English
20099,0,further/split,English
20100,0,further/split,English
20101,0,further/split,English
20102,0,closer/close,English
20103,0,equal/far,English
20104,1,equal/far,English
20105,0,closer/close,English
20106,1,closer/close,English
20107,0,closer/close,English
20108,0,closer/close,English
20109,0,further/split,English
20110,0,further/split,English
20111,0,further/split,English
20112,0,further/split,English
20113,0,further/split,English
20114,0,closer/close,English
20115,0,equal/far,English
20116,0,equal/far,English
20117,0,equal/far,English
20118,0,further/split,English
20119,0,closer/close,English
20120,0,further/split,English
20121,0,closer/close,English
20122,0,closer/close,English
20123,0,closer/close,English
20124,0,closer/close,English
20125,0,equal/far,English
20126,0,equal/far,English
20127,0,further/split,English
20128,0,equal/far,English
20129,0,equal/far,English
20130,0,equal/far,English
20131,0,equal/far,English
20132,0,closer/close,English
20133,0,equal/far,English
20134,0,closer/close,English
20135,0,further/split,English
20136,0,closer/close,English
20137,0,closer/close,English
20138,0,equal/far,English
20139,0,further/split,English
20140,0,equal/far,English
20141,1,further/split,English
20142,1,further/split,English
20143,0,closer/close,English
20144,0,further/split,English
20145,0,further/split,English
20146,0,further/split,English
20147,0,closer/close,English
20148,0,further/split,English
20149,1,closer/close,English
20150,0,further/split,English
20151,0,equal/far,English
20152,0,equal/far,English
20153,0,equal/far,English
20154,0,further/split,English
20155,0,equal/far,English
20156,0,further/split,English
20157,0,further/split,English
20158,0,closer/close,English
20159,0,closer/close,English
20160,0,closer/close,English
20161,0,closer/close,English
20162,0,equal/far,English
20163,0,further/split,English
20164,0,further/split,English
20165,0,further/split,English
20166,0,equal/far,English
20167,1,closer/close,English
20168,0,closer/close,English
20169,0,closer/close,English
20170,0,equal/far,English
20171,0,further/split,English
20172,0,further/split,English
20173,0,closer/close,English
20174,0,equal/far,English
20175,0,closer/close,English
20176,0,equal/far,English
20177,0,further/split,English
20178,0,equal/far,English
20179,0,closer/close,English
20180,0,closer/close,English
20181,0,closer/close,English
20182,0,closer/close,English
20183,0,closer/close,English
20184,0,equal/far,English
20185,0,equal/far,English
20186,0,closer/close,English
20187,0,further/split,English
20188,0,further/split,English
20189,0,further/split,English
20190,0,closer/close,English
20191,0,closer/close,English
20192,0,closer/close,English
20193,0,closer/close,English
20194,0,further/split,English
20195,0,further/split,English
20196,0,further/split,English
20197,0,further/split,English
20198,0,closer/close,English
20199,0,closer/close,English
20200,0,equal/far,English
20201,0,equal/far,English
20202,0,further/split,English
20203,0,equal/far,English
20204,0,equal/far,English
20205,0,equal/far,English
20206,0,equal/far,English
20207,0,equal/far,English
20208,0,equal/far,English
20209,0,equal/far,English
20210,0,equal/far,English
20211,0,further/split,English
20212,0,closer/close,English
20213,0,equal/far,English
20214,0,further/split,English
20215,0,further/split,English
