,Length,Language,roundid
14964,1,English,5706-5.39
14965,1,English,8794-6.50
14966,2,English,1013-2.14
14967,1,English,5104-8.19
14968,1,English,5104-8.18
14969,1,English,5104-8.13
14970,2,English,5104-8.12
14971,1,English,5104-8.11
14972,1,English,5104-8.10
14973,1,English,5104-8.17
14974,1,English,5104-8.16
14975,1,English,5104-8.15
14976,1,English,5104-8.14
14977,1,English,5419-7.19
14978,1,English,5419-7.18
14979,1,English,5419-7.17
14980,1,English,5419-7.16
14981,1,English,5419-7.15
14982,1,English,5419-7.14
14983,1,English,5419-7.13
14984,1,English,5419-7.12
14985,1,English,5419-7.11
14986,1,English,5419-7.10
14987,1,English,2386-b.38
14988,1,English,2919-4.18
14989,1,English,2919-4.19
14990,1,English,2377-f.17
14991,2,English,2377-f.14
14992,2,English,5567-1.40
14993,2,English,5567-1.41
14994,1,English,5567-1.42
14995,1,English,5567-1.43
14996,1,English,5567-1.44
14997,1,English,5567-1.45
14998,1,English,5567-1.46
14999,1,English,5567-1.47
15000,1,English,5567-1.48
15001,1,English,9946-1.38
15002,1,English,4139-d.5
15003,1,English,9148-7.30
15004,1,English,9148-7.31
15005,2,English,9148-7.32
15006,1,English,9148-7.33
15007,1,English,9148-7.34
15008,1,English,9148-7.35
15009,1,English,9148-7.36
15010,1,English,9148-7.37
15011,1,English,9148-7.38
15012,3,English,9148-7.39
15013,1,English,8972-7.32
15014,1,English,8972-7.33
15015,1,English,8972-7.34
15016,1,English,8972-7.35
15017,1,English,8972-7.36
15018,1,English,3321-5.18
15019,1,English,4139-d.8
15020,1,English,4139-d.9
15021,1,English,4505-b.23
15022,1,English,2178-4.9
15023,1,English,2178-4.8
15024,1,English,2178-4.7
15025,1,English,2178-4.6
15026,1,English,2178-4.5
15027,2,English,2178-4.4
15028,1,English,2178-4.3
15029,1,English,2178-4.2
15030,1,English,2178-4.1
15031,1,English,2377-f.18
15032,1,English,8502-d.22
15033,1,English,2377-f.19
15034,4,English,6568-5.1
15035,1,English,6568-5.3
15036,3,English,6568-5.2
15037,8,English,6568-5.5
15038,1,English,6568-5.4
15039,1,English,6568-5.7
15040,1,English,6568-5.6
15041,1,English,6568-5.9
15042,1,English,6568-5.8
15043,1,English,8963-3.1
15044,2,English,8963-3.6
15045,1,English,8963-3.7
15046,1,English,8963-3.4
15047,1,English,8963-3.5
15048,1,English,6149-8.17
15049,1,English,6149-8.16
15050,1,English,6149-8.15
15051,1,English,5899-f.48
15052,1,English,6149-8.13
15053,1,English,6149-8.12
15054,1,English,6149-8.11
15055,1,English,6149-8.10
15056,1,English,4505-b.29
15057,1,English,6149-8.19
15058,1,English,6149-8.18
15059,1,English,7254-e.6
15060,1,English,1623-4.9
15061,1,English,4126-9.24
15062,1,English,4126-9.25
15063,1,English,4126-9.26
15064,1,English,4126-9.27
15065,3,English,4126-9.20
15066,1,English,4126-9.21
15067,1,English,4126-9.22
15068,1,English,4126-9.23
15069,1,English,4126-9.28
15070,1,English,4126-9.29
15071,1,English,4927-d.15
15072,1,English,4927-d.14
15073,1,English,4927-d.17
15074,1,English,4927-d.16
15075,1,English,4927-d.11
15076,1,English,4927-d.10
15077,2,English,4927-d.13
15078,1,English,4927-d.12
15079,1,English,3864-c.11
15080,1,English,3864-c.10
15081,1,English,3864-c.13
15082,1,English,3864-c.12
15083,1,English,4927-d.19
15084,1,English,4927-d.18
15085,7,English,3864-c.17
15086,1,English,3864-c.16
15087,1,English,7753-a.34
15088,1,English,6932-d.20
15089,1,English,6932-d.21
15090,1,English,6932-d.22
15091,3,English,6932-d.23
15092,1,English,6932-d.24
15093,1,English,6932-d.25
15094,1,English,6932-d.26
15095,1,English,6932-d.27
15096,1,English,6932-d.28
15097,3,English,6932-d.29
15098,1,English,5239-4.47
15099,1,English,5239-4.46
15100,1,English,5239-4.41
15101,1,English,5239-4.40
15102,1,English,5239-4.43
15103,1,English,5239-4.42
15104,1,English,9272-8.22
15105,1,English,5148-b.42
15106,1,English,5148-b.43
15107,1,English,9391-f.19
15108,1,English,9391-f.18
15109,3,English,4719-3.37
15110,1,English,4719-3.36
15111,8,English,4719-3.31
15112,3,English,4719-3.30
15113,2,English,4719-3.33
15114,2,English,4719-3.32
15115,1,English,9391-f.11
15116,1,English,9391-f.10
15117,1,English,9391-f.13
15118,1,English,9391-f.12
15119,1,English,4719-3.39
15120,3,English,4719-3.38
15121,1,English,9391-f.17
15122,1,English,9391-f.16
15123,1,English,5148-b.40
15124,1,English,1562-0.50
15125,1,English,5080-2.50
15126,1,English,3319-d.46
15127,1,English,3319-d.47
15128,4,English,3319-d.44
15129,2,English,3319-d.45
15130,1,English,3319-d.42
15131,1,English,3319-d.43
15132,1,English,8816-8.18
15133,2,English,8816-8.19
15134,1,English,8816-8.16
15135,1,English,8816-8.17
15136,1,English,8816-8.14
15137,1,English,8816-8.15
15138,1,English,8816-8.12
15139,1,English,8816-8.13
15140,1,English,8816-8.10
15141,1,English,8816-8.11
15142,1,English,7179-0.28
15143,1,English,7179-0.29
15144,1,English,9823-2.49
15145,1,English,7179-0.20
15146,1,English,7179-0.21
15147,1,English,7179-0.22
15148,1,English,7179-0.23
15149,1,English,7179-0.24
15150,1,English,7179-0.25
15151,1,English,7179-0.26
15152,1,English,7179-0.27
15153,1,English,7254-e.1
15154,6,English,8330-f.1
15155,3,English,9823-2.42
15156,1,English,9823-2.43
15157,1,English,6491-5.26
15158,1,English,9823-2.40
15159,1,English,6647-7.46
15160,1,English,6647-7.47
15161,1,English,6647-7.44
15162,1,English,6647-7.45
15163,1,English,6647-7.42
15164,1,English,6647-7.43
15165,1,English,9199-7.38
15166,1,English,9199-7.39
15167,1,English,9199-7.36
15168,1,English,9199-7.37
15169,1,English,9199-7.34
15170,1,English,9199-7.35
15171,1,English,9199-7.32
15172,1,English,9199-7.33
15173,1,English,9199-7.30
15174,1,English,9199-7.31
15175,1,English,6545-2.11
15176,1,English,6545-2.10
15177,1,English,6545-2.13
15178,1,English,7883-3.28
15179,1,English,6545-2.15
15180,1,English,6545-2.14
15181,1,English,6545-2.17
15182,1,English,6545-2.16
15183,1,English,6545-2.19
15184,1,English,6545-2.18
15185,1,English,9823-2.45
15186,1,English,9258-7.9
15187,1,English,8972-7.41
15188,1,English,0767-f.48
15189,1,English,0767-f.49
15190,1,English,7883-3.25
15191,1,English,7883-3.24
15192,1,English,7804-6.15
15193,1,English,3788-d.19
15194,1,English,3788-d.18
15195,1,English,7804-6.10
15196,1,English,7804-6.11
15197,1,English,7804-6.12
15198,1,English,7804-6.13
15199,3,English,3788-d.13
15200,1,English,3788-d.12
15201,2,English,3788-d.11
15202,1,English,3788-d.10
15203,1,English,3788-d.17
15204,5,English,3788-d.16
15205,4,English,3788-d.15
15206,1,English,3788-d.14
15207,1,English,0767-f.40
15208,1,English,0767-f.41
15209,1,English,3742-5.30
15210,1,English,3742-5.31
15211,1,English,3742-5.32
15212,1,English,3742-5.33
15213,1,English,3742-5.34
15214,1,English,3742-5.35
15215,1,English,3742-5.36
15216,1,English,3742-5.37
15217,1,English,3742-5.38
15218,1,English,3742-5.39
15219,1,English,9375-7.8
15220,1,English,6289-e.11
15221,1,English,6289-e.10
15222,1,English,6289-e.13
15223,1,English,6289-e.12
15224,1,English,6289-e.15
15225,1,English,6289-e.14
15226,1,English,6289-e.17
15227,1,English,6289-e.16
15228,1,English,6289-e.19
15229,1,English,6289-e.18
15230,1,English,1812-8.38
15231,1,English,3724-2.48
15232,1,English,3724-2.49
15233,2,English,3724-2.40
15234,1,English,3724-2.41
15235,1,English,3724-2.42
15236,1,English,3724-2.43
15237,1,English,3724-2.44
15238,1,English,3724-2.45
15239,3,English,3724-2.46
15240,1,English,3724-2.47
15241,1,English,1812-8.37
15242,1,English,2329-a.1
15243,1,English,6089-c.37
15244,1,English,6089-c.36
15245,1,English,6089-c.35
15246,1,English,6089-c.34
15247,1,English,0437-f.33
15248,1,English,0437-f.32
15249,1,English,0437-f.31
15250,3,English,6089-c.30
15251,1,English,4033-4.26
15252,1,English,4033-4.27
15253,1,English,4033-4.24
15254,1,English,4033-4.25
15255,1,English,4033-4.22
15256,1,English,4033-4.23
15257,1,English,0437-f.39
15258,1,English,0437-f.38
15259,1,English,8595-6.18
15260,1,English,8855-6.6
15261,1,English,7501-8.12
15262,1,English,7501-8.13
15263,1,English,7501-8.10
15264,1,English,7501-8.11
15265,1,English,7501-8.16
15266,1,English,7501-8.17
15267,1,English,7501-8.14
15268,1,English,7501-8.15
15269,1,English,7501-8.18
15270,1,English,7501-8.19
15271,1,English,1670-2.44
15272,1,English,1670-2.45
15273,1,English,1670-2.46
15274,1,English,1670-2.47
15275,1,English,1670-2.40
15276,1,English,1670-2.41
15277,1,English,1670-2.42
15278,1,English,1670-2.43
15279,1,English,5781-2.21
15280,1,English,5456-5.20
15281,1,English,5781-2.23
15282,1,English,5781-2.22
15283,1,English,1670-2.48
15284,1,English,1670-2.49
15285,1,English,5781-2.27
15286,1,English,5781-2.26
15287,1,English,9922-e.2
15288,1,English,9922-e.3
15289,1,English,2002-0.48
15290,1,English,2002-0.49
15291,1,English,9922-e.6
15292,1,English,9922-e.7
15293,1,English,2345-7.49
15294,1,English,9922-e.5
15295,1,English,2002-0.42
15296,1,English,2345-7.46
15297,1,English,2002-0.40
15298,1,English,9922-e.9
15299,1,English,2002-0.46
15300,1,English,2345-7.42
15301,1,English,2002-0.44
15302,1,English,2002-0.45
15303,1,English,6617-1.16
15304,2,English,0312-7.50
15305,1,English,6617-1.17
15306,1,English,6617-1.14
15307,1,English,6617-1.15
15308,1,English,3801-2.40
15309,4,English,3801-2.41
15310,1,English,8782-f.10
15311,1,English,8782-f.11
15312,1,English,8782-f.12
15313,1,English,8782-f.13
15314,1,English,8782-f.14
15315,1,English,9245-3.3
15316,1,English,8782-f.16
15317,4,English,9245-3.1
15318,2,English,8782-f.18
15319,1,English,8782-f.19
15320,1,English,6617-1.11
15321,1,English,9245-3.8
15322,1,English,9245-3.9
15323,1,English,0990-6.33
15324,3,English,0990-6.32
15325,3,English,1274-7.49
15326,1,English,1274-7.48
15327,1,English,0990-6.37
15328,1,English,0990-6.36
15329,1,English,0990-6.35
15330,1,English,0990-6.34
15331,1,English,1274-7.43
15332,1,English,1274-7.42
15333,1,English,1274-7.41
15334,1,English,1274-7.40
15335,1,English,1274-7.47
15336,3,English,1274-7.46
15337,5,English,1274-7.45
15338,1,English,1274-7.44
15339,4,English,6158-c.10
15340,2,English,6158-c.11
15341,3,English,2673-3.50
15342,1,English,6158-c.13
15343,1,English,6158-c.14
15344,1,English,6158-c.15
15345,1,English,6158-c.16
15346,1,English,6158-c.17
15347,1,English,6158-c.18
15348,1,English,6158-c.19
15349,1,English,7607-b.7
15350,1,English,3945-0.13
15351,1,English,1359-d.28
15352,3,English,7607-b.6
15353,1,English,1359-d.29
15354,1,English,7607-b.5
15355,1,English,4285-1.3
15356,1,English,4285-1.2
15357,2,English,4285-1.1
15358,3,English,7607-b.4
15359,1,English,4285-1.7
15360,1,English,4285-1.6
15361,1,English,4285-1.5
15362,2,English,4285-1.4
15363,3,English,7607-b.3
15364,1,English,4285-1.9
15365,4,English,4285-1.8
15366,1,English,1359-d.24
15367,1,English,7607-b.2
15368,1,English,3945-0.10
15369,1,English,1359-d.25
15370,1,English,7607-b.1
15371,1,English,7112-9.48
15372,1,English,7112-9.49
15373,1,English,7112-9.46
15374,1,English,7112-9.47
15375,1,English,7112-9.44
15376,1,English,7112-9.45
15377,1,English,7112-9.42
15378,1,English,7112-9.43
15379,1,English,7112-9.40
15380,1,English,7112-9.41
15381,1,English,1359-d.20
15382,1,English,1359-d.21
15383,1,English,2548-6.16
15384,1,English,2548-6.17
15385,1,English,2548-6.14
15386,1,English,2548-6.15
15387,1,English,2548-6.12
15388,2,English,2548-6.13
15389,2,English,2548-6.10
15390,1,English,2548-6.11
15391,2,English,6932-d.34
15392,1,English,2548-6.18
15393,1,English,2548-6.19
15394,1,English,7607-b.9
15395,2,English,7607-b.8
15396,1,English,3945-0.16
15397,1,English,5528-c.29
15398,1,English,5528-c.28
15399,1,English,6765-a.8
15400,1,English,6765-a.9
15401,1,English,5528-c.21
15402,1,English,6765-a.7
15403,1,English,5528-c.23
15404,2,English,6765-a.5
15405,1,English,5528-c.25
15406,1,English,5528-c.24
15407,1,English,5528-c.27
15408,1,English,5528-c.26
15409,3,English,5404-e.36
15410,1,English,3945-0.17
15411,1,English,7879-8.1
15412,1,English,3071-a.46
15413,1,English,3071-a.47
15414,1,English,3071-a.44
15415,1,English,3071-a.45
15416,1,English,6617-1.10
15417,1,English,3071-a.43
15418,1,English,3071-a.40
15419,1,English,3071-a.41
15420,1,English,1847-c.50
15421,1,English,3071-a.48
15422,1,English,3071-a.49
15423,1,English,4229-d.20
15424,1,English,9115-f.48
15425,1,English,9115-f.49
15426,1,English,4229-d.25
15427,1,English,9115-f.40
15428,1,English,9115-f.41
15429,1,English,9115-f.42
15430,1,English,9115-f.43
15431,1,English,9115-f.44
15432,1,English,9115-f.45
15433,1,English,9601-f.26
15434,1,English,9115-f.47
15435,2,English,9131-a.6
15436,1,English,9131-a.7
15437,1,English,9131-a.4
15438,1,English,9131-a.5
15439,1,English,9131-a.2
15440,1,English,9131-a.3
15441,1,English,3945-0.15
15442,4,English,9131-a.1
15443,2,English,9131-a.8
15444,2,English,9131-a.9
15445,1,English,8393-1.5
15446,1,English,1729-3.39
15447,1,English,9601-f.27
15448,2,English,9720-6.41
15449,1,English,1847-c.6
15450,1,English,1847-c.7
15451,1,English,1847-c.4
15452,1,English,1847-c.5
15453,1,English,1847-c.2
15454,1,English,1847-c.3
15455,3,English,4285-a.42
15456,1,English,1847-c.1
15457,1,English,4285-a.48
15458,1,English,4285-a.49
15459,1,English,1847-c.8
15460,1,English,1847-c.9
15461,1,English,5054-1.30
15462,4,English,5896-6.2
15463,1,English,5054-1.31
15464,1,English,5054-1.32
15465,1,English,1058-9.38
15466,1,English,1058-9.39
15467,1,English,5054-1.33
15468,1,English,1058-9.30
15469,1,English,1058-9.31
15470,1,English,1058-9.32
15471,1,English,1058-9.33
15472,1,English,1058-9.34
15473,1,English,1058-9.35
15474,1,English,1058-9.36
15475,1,English,1058-9.37
15476,1,English,5054-1.36
15477,1,English,0869-7.35
15478,1,English,5054-1.37
15479,5,English,0869-7.34
15480,1,English,3285-1.50
15481,1,English,3147-1.17
15482,1,English,3147-1.16
15483,1,English,3147-1.15
15484,1,English,3147-1.14
15485,1,English,3147-1.13
15486,1,English,3147-1.12
15487,1,English,3147-1.11
15488,1,English,3147-1.10
15489,1,English,9290-6.31
15490,1,English,3147-1.19
15491,1,English,3147-1.18
15492,1,English,9290-6.30
15493,1,English,9290-6.37
15494,1,English,9290-6.36
15495,1,English,0869-7.39
15496,1,English,9290-6.35
15497,1,English,9290-6.34
15498,1,English,4377-5.1
15499,1,English,9713-a.49
15500,1,English,4377-5.3
15501,1,English,0869-7.38
15502,1,English,4950-2.30
15503,1,English,4377-5.2
15504,1,English,4377-5.5
15505,1,English,4377-5.4
15506,1,English,5334-3.13
15507,1,English,5334-3.12
15508,1,English,5334-3.11
15509,1,English,5334-3.10
15510,1,English,5334-3.17
15511,1,English,5334-3.16
15512,1,English,5334-3.15
15513,1,English,5334-3.14
15514,1,English,5334-3.19
15515,1,English,5334-3.18
15516,1,English,9318-7.29
15517,1,English,2472-9.35
15518,1,English,5532-5.36
15519,1,English,2355-4.2
15520,1,English,2355-4.3
15521,1,English,1361-b.36
15522,1,English,2355-4.1
15523,1,English,2355-4.6
15524,1,English,2355-4.7
15525,1,English,2355-4.4
15526,1,English,2355-4.5
15527,1,English,2355-4.8
15528,1,English,2355-4.9
15529,2,English,1361-b.38
15530,1,English,1361-b.39
15531,1,English,1593-2.9
15532,3,English,1593-2.8
15533,1,English,1593-2.5
15534,1,English,1593-2.4
15535,1,English,1593-2.7
15536,1,English,1593-2.6
15537,1,English,1593-2.1
15538,1,English,1593-2.3
15539,1,English,1593-2.2
15540,4,English,8772-f.3
15541,1,English,8772-f.2
15542,1,English,8772-f.1
15543,1,English,8772-f.7
15544,1,English,8772-f.6
15545,3,English,8772-f.5
15546,2,English,8772-f.4
15547,3,English,8772-f.9
15548,2,English,8772-f.8
15549,1,English,0217-e.8
15550,2,English,0217-e.9
15551,1,English,0217-e.6
15552,2,English,0217-e.7
15553,1,English,0217-e.4
15554,1,English,0217-e.5
15555,1,English,0217-e.2
15556,1,English,0217-e.3
15557,1,English,0217-e.1
15558,1,English,1079-0.47
15559,1,English,1079-0.46
15560,2,English,1079-0.45
15561,1,English,1079-0.44
15562,2,English,1079-0.43
15563,2,English,1079-0.42
15564,1,English,1079-0.41
15565,1,English,1079-0.40
15566,1,English,1070-6.38
15567,1,English,5557-c.27
15568,1,English,1079-0.49
15569,1,English,1079-0.48
15570,2,English,0331-f.50
15571,1,English,0265-e.15
15572,1,English,0265-e.14
15573,1,English,0265-e.17
15574,1,English,0265-e.16
15575,1,English,0265-e.11
15576,1,English,0265-e.10
15577,1,English,0265-e.13
15578,1,English,0265-e.12
15579,1,English,3924-e.6
15580,1,English,3924-e.7
15581,1,English,3924-e.4
15582,1,English,3924-e.5
15583,1,English,0265-e.19
15584,1,English,0265-e.18
15585,1,English,3924-e.1
15586,1,English,5557-c.28
15587,1,English,0219-2.45
15588,1,English,8595-6.30
15589,1,English,8595-6.31
15590,1,English,2472-9.34
15591,1,English,8595-6.32
15592,1,English,8595-6.33
15593,3,English,7879-8.5
15594,1,English,1526-7.45
15595,1,English,1526-7.44
15596,1,English,1526-7.47
15597,1,English,1526-7.46
15598,1,English,1526-7.41
15599,1,English,1526-7.40
15600,1,English,1526-7.43
15601,1,English,1526-7.42
15602,1,English,1526-7.49
15603,1,English,1526-7.48
15604,1,English,2251-e.50
15605,1,English,3784-6.20
15606,1,English,3784-6.21
15607,1,English,3784-6.22
15608,1,English,3784-6.23
15609,1,English,3784-6.24
15610,1,English,3784-6.25
15611,1,English,3784-6.26
15612,1,English,3784-6.27
15613,1,English,3784-6.28
15614,1,English,3784-6.29
15615,1,English,1397-6.3
15616,1,English,1397-6.2
15617,6,English,1397-6.1
15618,1,English,1397-6.7
15619,1,English,1397-6.6
15620,1,English,1397-6.5
15621,1,English,1397-6.4
15622,1,English,1397-6.9
15623,1,English,1397-6.8
15624,1,English,4742-9.9
15625,1,English,4742-9.8
15626,1,English,4742-9.1
15627,1,English,4742-9.3
15628,1,English,4742-9.2
15629,1,English,4742-9.5
15630,1,English,4742-9.4
15631,1,English,4742-9.7
15632,1,English,4742-9.6
15633,5,English,5896-6.11
15634,1,English,1707-e.28
15635,1,English,1707-e.29
15636,3,English,1707-e.26
15637,1,English,1707-e.27
15638,1,English,1707-e.24
15639,2,English,1707-e.25
15640,1,English,1707-e.22
15641,1,English,1707-e.23
15642,1,English,1707-e.20
15643,2,English,1707-e.21
15644,1,English,5896-6.12
15645,1,English,5896-6.15
15646,1,English,5896-6.14
15647,1,English,2753-b.10
15648,1,English,2753-b.11
15649,1,English,2753-b.12
15650,1,English,2753-b.13
15651,1,English,2753-b.14
15652,1,English,2753-b.15
15653,1,English,2753-b.16
15654,1,English,2753-b.17
15655,1,English,2753-b.18
15656,1,English,2753-b.19
15657,1,English,5896-6.16
15658,1,English,5913-4.38
15659,1,English,7486-a.28
15660,1,English,7486-a.29
15661,2,English,7486-a.26
15662,1,English,7486-a.27
15663,3,English,7486-a.24
15664,1,English,7486-a.25
15665,1,English,7486-a.22
15666,1,English,7486-a.23
15667,1,English,7486-a.20
15668,3,English,7486-a.21
15669,1,English,1055-e.33
15670,1,English,1055-e.31
15671,2,English,0881-5.50
15672,1,English,9080-5.35
15673,2,English,4522-0.1
15674,1,English,4522-0.2
15675,1,English,4522-0.3
15676,1,English,4522-0.4
15677,1,English,4522-0.5
15678,1,English,4522-0.6
15679,1,English,4522-0.7
15680,1,English,4522-0.8
15681,1,English,4522-0.9
15682,1,English,9080-5.39
15683,1,English,9080-5.38
15684,1,English,0429-9.9
15685,1,English,0429-9.8
15686,1,English,0429-9.3
15687,1,English,0429-9.2
15688,2,English,0429-9.1
15689,1,English,0429-9.7
15690,1,English,0429-9.6
15691,1,English,0429-9.5
15692,1,English,0429-9.4
15693,1,English,0424-8.50
15694,1,English,6710-f.37
15695,1,English,6710-f.36
15696,1,English,6710-f.35
15697,1,English,6710-f.34
15698,1,English,6710-f.33
15699,2,English,6710-f.32
15700,1,English,6710-f.31
15701,1,English,6710-f.30
15702,1,English,6710-f.39
15703,1,English,6710-f.38
15704,1,English,1136-b.32
15705,1,English,1136-b.33
15706,1,English,1136-b.30
15707,1,English,6378-3.45
15708,1,English,1136-b.31
15709,1,English,1136-b.36
15710,1,English,1136-b.37
15711,1,English,1136-b.34
