success,Condition,Language,roundid
true,closer/close,Chinese,3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690.50
true,further/split,Chinese,3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690.6
true,closer/close,Chinese,3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690.7
true,closer/close,Chinese,3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690.8
true,closer/close,Chinese,3025-abfdcc7c-b029-4fc5-9344-d3d0c78eb690.9
false,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.1
false,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.10
true,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.11
true,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.12
true,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.13
false,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.14
false,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.15
false,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.16
true,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.17
true,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.18
true,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.19
true,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.2
true,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.20
true,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.21
true,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.22
true,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.23
true,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.24
false,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.25
false,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.26
true,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.27
true,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.28
false,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.29
true,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.3
true,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.30
true,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.31
true,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.32
false,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.33
false,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.34
true,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.35
true,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.36
true,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.37
true,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.38
true,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.39
true,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.4
true,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.40
true,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.41
true,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.42
false,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.43
true,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.44
true,further/split,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.5
true,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.6
true,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.7
true,closer/close,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.8
true,equal/far,Chinese,3057-34e1f5bf-2e0c-4136-9d16-b9813a54f1a7.9
false,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.1
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.10
true,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.11
true,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.12
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.13
true,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.14
false,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.15
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.16
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.17
false,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.18
true,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.19
true,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.2
false,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.20
true,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.21
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.22
false,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.23
true,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.24
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.25
true,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.26
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.27
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.28
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.29
false,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.3
false,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.30
true,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.31
true,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.32
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.33
true,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.34
false,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.35
true,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.36
false,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.37
true,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.38
true,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.39
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.4
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.40
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.41
true,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.42
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.43
true,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.44
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.45
false,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.46
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.47
true,equal/far,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.48
true,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.49
false,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.5
false,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.50
true,closer/close,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.6
false,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.7
false,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.8
true,further/split,Chinese,3072-43fc98e0-fd3d-477a-81e2-7cb16e7bbb0f.9
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.1
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.10
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.11
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.12
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.13
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.14
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.15
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.16
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.17
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.18
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.19
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.2
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.20
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.21
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.22
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.23
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.24
false,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.25
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.26
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.27
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.28
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.29
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.3
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.30
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.31
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.32
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.33
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.34
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.35
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.36
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.37
false,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.38
false,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.39
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.4
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.40
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.41
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.42
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.43
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.44
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.45
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.46
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.47
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.48
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.49
true,closer/close,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.5
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.50
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.6
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.7
true,further/split,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.8
true,equal/far,Chinese,3116-d0bcd0d4-f5ca-4e4c-84a9-1e8abe84811e.9
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.1
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.10
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.11
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.12
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.13
false,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.14
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.15
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.16
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.17
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.18
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.19
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.2
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.20
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.21
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.22
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.23
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.24
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.25
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.26
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.27
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.28
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.29
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.3
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.30
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.31
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.32
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.33
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.34
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.35
false,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.36
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.37
false,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.38
false,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.39
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.4
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.40
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.41
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.42
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.43
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.44
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.45
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.46
false,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.47
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.48
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.49
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.5
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.50
false,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.6
true,closer/close,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.7
true,further/split,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.8
true,equal/far,Chinese,3251-e0194137-3316-4752-be7c-d064a706304e.9
false,equal/far,Chinese,3264-a6cb1ac5-8861-4de5-a08c-103ecd70a22a.1
false,closer/close,Chinese,3264-a6cb1ac5-8861-4de5-a08c-103ecd70a22a.2
false,closer/close,Chinese,3264-a6cb1ac5-8861-4de5-a08c-103ecd70a22a.3
true,further/split,Chinese,3264-a6cb1ac5-8861-4de5-a08c-103ecd70a22a.4
false,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.1
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.10
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.11
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.12
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.13
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.14
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.15
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.16
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.17
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.18
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.19
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.2
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.20
false,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.21
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.22
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.23
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.24
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.25
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.26
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.27
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.28
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.29
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.3
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.30
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.31
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.32
false,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.33
false,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.34
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.35
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.36
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.37
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.38
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.39
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.4
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.40
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.41
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.42
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.43
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.44
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.45
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.46
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.47
false,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.48
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.49
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.5
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.50
true,further/split,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.6
true,equal/far,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.7
true,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.8
false,closer/close,Chinese,3466-c8e92f5c-957a-4bd5-817a-378c6422cd43.9
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.1
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.10
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.11
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.12
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.13
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.14
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.15
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.16
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.17
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.18
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.19
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.2
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.20
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.21
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.22
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.23
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.24
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.25
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.26
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.27
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.28
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.29
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.3
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.30
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.31
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.32
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.33
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.34
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.35
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.36
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.37
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.38
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.39
false,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.4
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.40
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.41
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.42
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.43
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.44
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.45
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.46
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.47
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.48
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.49
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.5
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.50
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.6
true,further/split,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.7
true,closer/close,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.8
true,equal/far,Chinese,3483-9f9e9390-b615-4b9f-89ae-24168280b1ac.9
true,closer/close,Chinese,3490-adc805c8-3074-4d6a-ac51-88f1c703bdc6.1
false,closer/close,Chinese,3490-adc805c8-3074-4d6a-ac51-88f1c703bdc6.10
true,closer/close,Chinese,3490-adc805c8-3074-4d6a-ac51-88f1c703bdc6.11
false,closer/close,Chinese,3490-adc805c8-3074-4d6a-ac51-88f1c703bdc6.12
true,further/split,Chinese,3490-adc805c8-3074-4d6a-ac51-88f1c703bdc6.13
false,further/split,Chinese,3490-adc805c8-3074-4d6a-ac51-88f1c703bdc6.14
false,further/split,Chinese,3490-adc805c8-3074-4d6a-ac51-88f1c703bdc6.15
false,closer/close,Chinese,3490-adc805c8-3074-4d6a-ac51-88f1c703bdc6.16
false,further/split,Chinese,3490-adc805c8-3074-4d6a-ac51-88f1c703bdc6.17
