comparative,Condition,Language,Message
False,further/split,Chinese,不好意思 哎哟
False,closer/close,Chinese,沒問題～別擔心
False,closer/close,Chinese,這個有點土 但讓我繼續說
False,closer/close,Chinese,是灰灰的土
False,closer/close,Chinese,哈哈哈哈哈
False,closer/close,Chinese,這個紫色 不是桃色
False,closer/close,Chinese,最普通的紫？
False,closer/close,Chinese,對 就是一班我們說的紫色
False,closer/close,Chinese,綠...沒那麼亮
False,equal/far,Chinese,藍
False,equal/far,Chinese,不橘 也不綠
False,equal/far,Chinese,土土的
False,equal/far,Chinese,其实你可以直接说出要选的颜色嘻嘻
False,equal/far,Chinese,是灰吗？
False,equal/far,Chinese,對 很接近灰
False,further/split,Chinese,這也太難
False,further/split,Chinese,那個...........
False,further/split,Chinese,不是鮮紅
False,further/split,Chinese,有一个是我们刚刚说的普通紫色
False,further/split,Chinese,是那个吗
False,further/split,Chinese,也不是
False,further/split,Chinese,那时另个紫吧
False,further/split,Chinese,哈哈 你這樣就知道了
False,further/split,Chinese,對
False,further/split,Chinese,迷彩綠
False,further/split,Chinese,（這樣真的可以嗎？）
False,further/split,Chinese,哈哈哈哈哈
False,further/split,Chinese,可以啊我做了好多次哈哈
False,further/split,Chinese,喔 原來是前輩
False,further/split,Chinese,迷彩呃。。我不太明白迷彩色是
False,further/split,Chinese,带蓝吗？
False,further/split,Chinese,还是带灰？
False,further/split,Chinese,戴灰
False,further/split,Chinese,帶
False,closer/close,Chinese,这个。。
False,closer/close,Chinese,哈哈哈
False,closer/close,Chinese,哈哈哈哈 想罵髒話
False,closer/close,Chinese,接近紫
False,closer/close,Chinese,会记录哦哈哈哈
False,closer/close,Chinese,但不是皮膚色
False,closer/close,Chinese,也不是藍
False,closer/close,Chinese,就是紫
False,closer/close,Chinese,是刚到普通紫吗？
False,closer/close,Chinese,對 但，不是肉
False,closer/close,Chinese,最显眼的
False,closer/close,Chinese,最舒服的
False,closer/close,Chinese,哈哈哈哈哈哈
False,equal/far,Chinese,T_T
False,equal/far,Chinese,哎哟 对不起
False,further/split,Chinese,桃色
False,further/split,Chinese,但是不能输入英文字噢
False,further/split,Chinese,喔！ 哎柯雅
False,equal/far,Chinese,綠 不是螢光的
False,equal/far,Chinese,藍
False,equal/far,Chinese,越來越上手 顆顆
False,equal/far,Chinese,螢光黃
False,equal/far,Chinese,嘻嘻可以的马上
False,closer/close,Chinese,藍
False,equal/far,Chinese,系統給我們休息的事嗎
False,equal/far,Chinese,桃 肉色
False,further/split,Chinese,我開始懷疑我有色盲
False,further/split,Chinese,這個藍
False,further/split,Chinese,很深
False,further/split,Chinese,嘻嘻我发现大家感觉的会不同
False,further/split,Chinese,中華民國的那個藍
False,equal/far,Chinese,淺藍
False,further/split,Chinese,紅
False,further/split,Chinese,紅到不行的紅
False,closer/close,Chinese,靠
False,closer/close,Chinese,天
False,closer/close,Chinese,啊
False,closer/close,Chinese,這坑爹啊
False,closer/close,Chinese,是最深的吗？
False,closer/close,Chinese,土豆
False,closer/close,Chinese,哈哈
False,equal/far,Chinese,T_____________T
False,equal/far,Chinese,桃
False,equal/far,Chinese,哈哈哈哈土豆色
False,equal/far,Chinese,紫
False,equal/far,Chinese,您放棄了嗎？
False,equal/far,Chinese,哈哈哈哈哈
False,equal/far,Chinese,灰
False,equal/far,Chinese,等等哦 桃是红粉色对吧@
False,equal/far,Chinese,桃是有點紫
False,equal/far,Chinese,原来如此！！
False,equal/far,Chinese,我一直以为 哭
False,equal/far,Chinese,喔！也許是台灣用法
False,further/split,Chinese,因為我沒見過真的桃 哈哈
False,further/split,Chinese,這個有點螢光綠
False,further/split,Chinese,再亮一點
False,further/split,Chinese,不敢做决定中
False,further/split,Chinese,不是一般的绿吧？
True,further/split,Chinese,有个比较一般
False,further/split,Chinese,等
False,further/split,Chinese,我再試試
True,further/split,Chinese,他比較沒有.........
False,further/split,Chinese,就螢光的
False,further/split,Chinese,哈哈哈
False,further/split,Chinese,螢光筆那種
False,further/split,Chinese,哭
False,further/split,Chinese,我不敢相信自己了
False,further/split,Chinese,這個也是綠 但沒有帶土
False,further/split,Chinese,藍
False,further/split,Chinese,但
False,further/split,Chinese,這個
False,further/split,Chinese,较深还是浅？
False,further/split,Chinese,無敵坑爹
True,further/split,Chinese,比較淺
False,further/split,Chinese,还行哈哈
False,further/split,Chinese,不是 桃 也不是灰
False,further/split,Chinese,綠的那個
False,closer/close,Chinese,這個很像皮膚
False,closer/close,Chinese,你知道化妝品
False,closer/close,Chinese,粉底的顏色
False,closer/close,Chinese,不是灰
False,closer/close,Chinese,這系統有問題！
False,closer/close,Chinese,這個是個紫色 但
False,closer/close,Chinese,真的吗？
True,closer/close,Chinese,他比較深...一點點
False,closer/close,Chinese,@@
False,equal/far,Chinese,我真的没有放弃 哭
False,equal/far,Chinese,所以答對錯是影響收入嗎？
False,equal/far,Chinese,哈哈
False,equal/far,Chinese,我們來努力吧！
False,equal/far,Chinese,迷彩綠 不是螢光綠
False,equal/far,Chinese,这里只有一个绿对吧？
False,equal/far,Chinese,黯淡的綠
False,equal/far,Chinese,不是那個我們一般說的綠
False,equal/far,Chinese,另一個
False,equal/far,Chinese,哈哈
False,equal/far,Chinese,太棒了！
False,equal/far,Chinese,那对我来说是灰哈哈 真有趣
False,equal/far,Chinese,這個是灰
False,further/split,Chinese,很紫 但................
False,further/split,Chinese,是普通紫吗？
False,further/split,Chinese,她.......................
False,further/split,Chinese,不是
False,further/split,Chinese,哈哈哈哈哈
False,further/split,Chinese,囧
False,further/split,Chinese,囧
False,further/split,Chinese,到底普通紫是什麼 T_T
False,further/split,Chinese,這個桃紅
False,further/split,Chinese,很紅
False,further/split,Chinese,搞得我好餓
False,further/split,Chinese,哈哈哈哈
False,further/split,Chinese,普通紫是我们刚刚很前面那到题选的
False,further/split,Chinese,寄到吗哈哈
False,further/split,Chinese,记得*
False,closer/close,Chinese,好难噢这次的
False,closer/close,Chinese,土綠
False,further/split,Chinese,黃
False,closer/close,Chinese,啊题目都不变噢
False,closer/close,Chinese,深綠 不是土
False,closer/close,Chinese,呃。。。
False,closer/close,Chinese,那個
False,closer/close,Chinese,紫
False,closer/close,Chinese,普通的紫
False,closer/close,Chinese,哈哈哈哈哈哈
False,closer/close,Chinese,哈哈哈哈哈
False,equal/far,Chinese,橘
False,closer/close,Chinese,好 最後兩題
False,closer/close,Chinese,之后好好去吃饭吧哈哈
False,closer/close,Chinese,這個..........
False,closer/close,Chinese,藍綠
False,closer/close,Chinese,不是螢光綠 也不是大地色
False,equal/far,Chinese,又來一個土綠
False,equal/far,Chinese,好 较暗淡的吧
False,equal/far,Chinese,是的
False,equal/far,Chinese,紫色
False,closer/close,Chinese,鲜绿色
False,further/split,Chinese,玫瑰色
False,equal/far,Chinese,绿色
False,closer/close,Chinese,蓝灰色
False,closer/close,Chinese,浅绿色
False,closer/close,Chinese,黄色
False,closer/close,Chinese,紫色
False,further/split,Chinese,浅蓝色 
False,equal/far,Chinese,绿色
False,closer/close,Chinese,浅蓝
False,equal/far,Chinese,红
False,further/split,Chinese,色
False,further/split,Chinese,红
False,closer/close,Chinese,蓝
False,closer/close,Chinese,蓝紫色
False,further/split,Chinese,黄色
False,equal/far,Chinese,紫色
False,equal/far,Chinese,浅蓝
False,equal/far,Chinese,浅蓝
False,closer/close,Chinese,灰色
False,closer/close,Chinese,紫色
False,equal/far,Chinese,绿色
False,further/split,Chinese,紫色
False,further/split,Chinese,红
False,equal/far,Chinese,浅蓝
False,closer/close,Chinese,灰色
False,equal/far,Chinese,绿色
False,equal/far,Chinese,橙色
False,further/split,Chinese,灰色
False,further/split,Chinese,绿色
False,closer/close,Chinese,紫色
False,closer/close,Chinese,灰色
False,equal/far,Chinese,灰色
False,closer/close,Chinese,浅蓝
False,further/split,Chinese,蓝
False,further/split,Chinese,蓝
False,equal/far,Chinese,黄色
False,further/split,Chinese,浅蓝
False,closer/close,Chinese,蓝
False,further/split,Chinese,浅绿色
False,further/split,Chinese,鲜
False,further/split,Chinese,蓝
False,closer/close,Chinese,蓝
False,equal/far,Chinese,绿色
False,further/split,Chinese,红 
False,equal/far,Chinese,浅蓝
False,equal/far,Chinese,红
False,further/split,Chinese,蓝
False,closer/close,Chinese,紫红 
False,closer/close,Chinese,草地 不深也不浅
False,closer/close,Chinese,？
False,closer/close,Chinese,没有
False,closer/close,Chinese,什么没有
False,equal/far,Chinese,花
False,further/split,Chinese,赭石
False,further/split,Chinese,基佬
False,further/split,Chinese,最黯淡的
False,further/split,Chinese,军队
False,equal/far,Chinese,小清新
False,closer/close,Chinese,小清新
False,closer/close,Chinese,最明亮的
False,equal/far,Chinese,土
False,further/split,Chinese,草地
False,equal/far,Chinese,花朵
False,closer/close,Chinese,广场舞大妈
False,closer/close,Chinese,最艳丽的e
False,equal/far,Chinese,海
False,equal/far,Chinese,太阳
False,closer/close,Chinese,小溪
False,closer/close,Chinese,浅
False,closer/close,Chinese,绿色
False,closer/close,Chinese,?????
False,further/split,Chinese, 淡紫
False,closer/close,Chinese,昏暗的绿色
False,equal/far,Chinese,灰
False,further/split,Chinese,灰
False,equal/far,Chinese,黄
False,equal/far,Chinese,蓝
False,closer/close,Chinese,棕
False,closer/close,Chinese,最暗
False,closer/close,Chinese, 叶
False,closer/close,Chinese,中间颜色
False,closer/close,Chinese,我的排列和你不一样
False,closer/close,Chinese,暗
False,equal/far,Chinese,灰
False,equal/far,Chinese,金
False,equal/far,Chinese,灰
False,further/split,Chinese,棕
False,further/split,Chinese, 咖啡
False,closer/close,Chinese,紫
False,closer/close,Chinese,二号明亮
False,further/split,Chinese,淡紫
False,equal/far,Chinese,绿
False,closer/close,Chinese, 紫
False,closer/close,Chinese,暗
False,equal/far,Chinese,橙
False,equal/far,Chinese,棕
False,closer/close,Chinese,亮蓝
False,further/split,Chinese,蓝
False,closer/close,Chinese,最暗
False,further/split,Chinese, 绿
False,further/split,Chinese,橙
False,equal/far,Chinese,紫
False,equal/far,Chinese,蓝
False,equal/far,Chinese,绿
False,closer/close,Chinese,深绿
False,further/split,Chinese,橙
False,equal/far,Chinese,鲜绿
False,further/split,Chinese,紫
False,closer/close,Chinese,亮
False,closer/close,Chinese,最暗
False,closer/close,Chinese,绿还是偏灰？
False,closer/close,Chinese,灰
False,further/split,Chinese,蓝
False,closer/close,Chinese, 鲜绿
False,closer/close,Chinese,黄
False,equal/far,Chinese,蓝
False,further/split,Chinese,暗的绿
False,further/split,Chinese,没有绿啊
False,further/split,Chinese,蓝
False,further/split,Chinese,粉色
False,further/split,Chinese,偏红还是紫
False,further/split,Chinese,红
False,further/split,Chinese,鲜绿
False,equal/far,Chinese,灰
False,further/split,Chinese,灰
False,equal/far,Chinese,红
False,closer/close,Chinese,鲜绿
False,further/split,Chinese,蓝
False,equal/far,Chinese,蓝
False,further/split,Chinese,黄
False,closer/close,Chinese,最暗
False,closer/close,Chinese,最黑暗
False,closer/close,Chinese,F
False,equal/far,Chinese,请点击绿色
False,equal/far,Chinese,请点击绿色
False,equal/far,Chinese,请点击粉红色
False,further/split,Chinese,请点击绿色
False,equal/far,Chinese,请点击粉红色
False,equal/far,Chinese,请点击布朗
False,further/split,Chinese,请点击灰色
False,closer/close,Chinese,请点击蓝灰色
False,closer/close,Chinese,请点击紫色
False,further/split,Chinese,请点击橙色
False,closer/close,Chinese,请点击粉红色
False,closer/close,Chinese,请点击粉红色
False,closer/close,Chinese,请点击灰色
False,equal/far,Chinese,请点击灰色
False,closer/close,Chinese,请点击灰色
False,closer/close,Chinese,请点击灰色
False,equal/far,Chinese,请点击青色
False,further/split,Chinese,请点击绿色
False,closer/close,Chinese,演讲人：紫色
False,further/split,Chinese,演讲者：蓟
False,further/split,Chinese,寻找：深紫色
False,closer/close,Chinese,查找：黄色
False,closer/close,Chinese,你好
False,closer/close,Chinese,点击海蓝宝石
False,closer/close,Chinese,点击天蓝色
False,further/split,Chinese,点击黄色
False,equal/far,Chinese,点击红色
False,closer/close,Chinese,点击红色
False,closer/close,Chinese,点击青色
False,further/split,Chinese,click on blue
False,further/split,Chinese,点击蓝色
False,equal/far,Chinese,点击青色
False,equal/far,Chinese,点击蓝色
False,equal/far,Chinese,点击玉米饼
False,equal/far,Chinese,点击玉米饼
False,equal/far,Chinese,点击玉米饼
False,further/split,Chinese,点击玉米饼
False,further/split,Chinese,点击兰花
False,closer/close,Chinese,点击兰花
False,closer/close,Chinese,点击蓝色
False,further/split,Chinese,点击绿色
False,equal/far,Chinese,点击蓝色
False,closer/close,Chinese,好的，先生
False,closer/close,Chinese,当然
False,closer/close,Chinese,灰色
False,equal/far,Chinese,黄色
False,equal/far,Chinese,粉
False,equal/far,Chinese,黄色
False,further/split,Chinese,绿色
False,closer/close,Chinese,蓝色
False,closer/close,Chinese,灰色
False,equal/far,Chinese,蓝色
False,equal/far,Chinese,紫色
False,further/split,Chinese,橙子
False,further/split,Chinese,灰色
False,further/split,Chinese,绿色
