success,Condition,Language,roundid
true,equal/far,English,3120-1.29
true,further/split,English,3120-1.3
true,equal/far,English,3120-1.30
true,equal/far,English,3120-1.31
true,closer/close,English,3120-1.32
true,closer/close,English,3120-1.33
true,further/split,English,3120-1.34
true,equal/far,English,3120-1.35
true,further/split,English,3120-1.36
true,equal/far,English,3120-1.37
true,closer/close,English,3120-1.38
true,closer/close,English,3120-1.39
true,equal/far,English,3120-1.4
true,closer/close,English,3120-1.40
true,further/split,English,3120-1.41
true,equal/far,English,3120-1.42
true,further/split,English,3120-1.43
true,closer/close,English,3120-1.44
true,further/split,English,3120-1.45
true,equal/far,English,3120-1.46
true,closer/close,English,3120-1.47
true,equal/far,English,3120-1.48
false,equal/far,English,3120-1.49
true,closer/close,English,3120-1.5
true,further/split,English,3120-1.50
true,equal/far,English,3120-1.6
true,further/split,English,3120-1.7
true,closer/close,English,3120-1.8
true,further/split,English,3120-1.9
true,further/split,English,3147-1.1
true,further/split,English,3147-1.10
false,further/split,English,3147-1.11
true,further/split,English,3147-1.12
true,equal/far,English,3147-1.13
true,equal/far,English,3147-1.14
true,further/split,English,3147-1.15
true,equal/far,English,3147-1.16
true,closer/close,English,3147-1.17
true,further/split,English,3147-1.18
true,further/split,English,3147-1.19
false,closer/close,English,3147-1.2
true,equal/far,English,3147-1.20
false,closer/close,English,3147-1.21
true,further/split,English,3147-1.22
false,further/split,English,3147-1.23
true,closer/close,English,3147-1.24
true,equal/far,English,3147-1.25
true,closer/close,English,3147-1.26
true,equal/far,English,3147-1.27
true,further/split,English,3147-1.28
true,equal/far,English,3147-1.29
true,equal/far,English,3147-1.3
true,equal/far,English,3147-1.30
true,further/split,English,3147-1.31
true,equal/far,English,3147-1.32
true,closer/close,English,3147-1.33
false,closer/close,English,3147-1.34
true,equal/far,English,3147-1.35
true,closer/close,English,3147-1.36
true,further/split,English,3147-1.37
true,closer/close,English,3147-1.38
true,closer/close,English,3147-1.39
true,equal/far,English,3147-1.4
true,equal/far,English,3147-1.40
true,closer/close,English,3147-1.41
true,closer/close,English,3147-1.42
true,equal/far,English,3147-1.43
true,closer/close,English,3147-1.44
true,closer/close,English,3147-1.45
true,equal/far,English,3147-1.46
true,equal/far,English,3147-1.47
false,closer/close,English,3147-1.48
true,closer/close,English,3147-1.49
true,further/split,English,3147-1.5
true,further/split,English,3147-1.50
true,further/split,English,3147-1.6
true,further/split,English,3147-1.7
true,further/split,English,3147-1.8
false,closer/close,English,3147-1.9
true,further/split,English,3159-0.1
true,further/split,English,3159-0.10
true,closer/close,English,3159-0.11
true,further/split,English,3159-0.12
true,closer/close,English,3159-0.13
true,further/split,English,3159-0.14
true,equal/far,English,3159-0.15
true,further/split,English,3159-0.16
true,further/split,English,3159-0.17
true,equal/far,English,3159-0.18
true,equal/far,English,3159-0.19
true,further/split,English,3159-0.2
true,closer/close,English,3159-0.20
true,closer/close,English,3159-0.21
true,further/split,English,3159-0.22
true,closer/close,English,3159-0.23
true,closer/close,English,3159-0.24
true,equal/far,English,3159-0.25
true,equal/far,English,3159-0.26
true,further/split,English,3159-0.27
true,closer/close,English,3159-0.28
true,equal/far,English,3159-0.29
true,further/split,English,3159-0.3
true,closer/close,English,3159-0.30
true,equal/far,English,3159-0.31
true,further/split,English,3159-0.32
true,closer/close,English,3159-0.33
true,closer/close,English,3159-0.34
true,further/split,English,3159-0.35
true,equal/far,English,3159-0.36
false,further/split,English,3159-0.37
true,closer/close,English,3159-0.38
true,equal/far,English,3159-0.39
true,closer/close,English,3159-0.4
true,equal/far,English,3159-0.40
true,further/split,English,3159-0.41
true,further/split,English,3159-0.42
true,closer/close,English,3159-0.43
true,equal/far,English,3159-0.44
true,closer/close,English,3159-0.45
true,equal/far,English,3159-0.46
true,equal/far,English,3159-0.47
true,closer/close,English,3159-0.48
true,further/split,English,3159-0.49
true,equal/far,English,3159-0.5
true,further/split,English,3159-0.50
true,equal/far,English,3159-0.6
true,equal/far,English,3159-0.7
true,closer/close,English,3159-0.8
false,closer/close,English,3159-0.9
true,closer/close,English,3159-3.1
true,further/split,English,3159-3.10
true,equal/far,English,3159-3.11
true,further/split,English,3159-3.12
true,further/split,English,3159-3.13
true,closer/close,English,3159-3.14
true,equal/far,English,3159-3.15
true,further/split,English,3159-3.16
true,equal/far,English,3159-3.17
true,further/split,English,3159-3.18
true,further/split,English,3159-3.19
true,closer/close,English,3159-3.2
true,equal/far,English,3159-3.20
true,further/split,English,3159-3.21
true,closer/close,English,3159-3.22
true,equal/far,English,3159-3.23
true,equal/far,English,3159-3.24
true,closer/close,English,3159-3.25
true,closer/close,English,3159-3.26
true,closer/close,English,3159-3.27
true,equal/far,English,3159-3.28
true,equal/far,English,3159-3.29
true,closer/close,English,3159-3.3
true,closer/close,English,3159-3.30
true,further/split,English,3159-3.31
true,equal/far,English,3159-3.32
true,equal/far,English,3159-3.33
true,closer/close,English,3159-3.34
true,closer/close,English,3159-3.35
true,closer/close,English,3159-3.36
false,closer/close,English,3159-3.37
true,further/split,English,3159-3.38
true,equal/far,English,3159-3.39
true,further/split,English,3159-3.4
true,further/split,English,3159-3.40
true,further/split,English,3159-3.41
true,closer/close,English,3159-3.42
true,further/split,English,3159-3.43
true,further/split,English,3159-3.44
true,closer/close,English,3159-3.45
true,equal/far,English,3159-3.46
true,equal/far,English,3159-3.47
true,closer/close,English,3159-3.48
true,further/split,English,3159-3.49
true,closer/close,English,3159-3.5
true,further/split,English,3159-3.50
true,further/split,English,3159-3.6
true,equal/far,English,3159-3.7
true,equal/far,English,3159-3.8
true,equal/far,English,3159-3.9
true,closer/close,English,3162-4.1
true,equal/far,English,3162-4.10
true,closer/close,English,3162-4.11
true,closer/close,English,3162-4.12
true,equal/far,English,3162-4.13
true,further/split,English,3162-4.14
true,closer/close,English,3162-4.15
true,further/split,English,3162-4.16
false,equal/far,English,3162-4.17
true,equal/far,English,3162-4.18
true,further/split,English,3162-4.19
true,further/split,English,3162-4.2
true,closer/close,English,3162-4.20
true,equal/far,English,3162-4.21
true,equal/far,English,3162-4.22
true,closer/close,English,3162-4.23
true,equal/far,English,3162-4.24
true,equal/far,English,3162-4.25
true,closer/close,English,3162-4.26
true,closer/close,English,3162-4.27
true,further/split,English,3162-4.28
true,equal/far,English,3162-4.29
true,further/split,English,3162-4.3
true,closer/close,English,3162-4.30
true,closer/close,English,3162-4.31
true,equal/far,English,3162-4.32
true,equal/far,English,3162-4.33
true,closer/close,English,3162-4.34
false,further/split,English,3162-4.35
true,further/split,English,3162-4.36
true,further/split,English,3162-4.37
true,further/split,English,3162-4.38
true,equal/far,English,3162-4.39
true,closer/close,English,3162-4.4
true,closer/close,English,3162-4.40
true,further/split,English,3162-4.41
true,equal/far,English,3162-4.42
true,equal/far,English,3162-4.43
true,equal/far,English,3162-4.44
true,equal/far,English,3162-4.45
true,further/split,English,3162-4.46
true,closer/close,English,3162-4.47
true,closer/close,English,3162-4.48
true,further/split,English,3162-4.49
true,further/split,English,3162-4.5
true,further/split,English,3162-4.50
true,closer/close,English,3162-4.6
true,further/split,English,3162-4.7
true,equal/far,English,3162-4.8
true,closer/close,English,3162-4.9
true,equal/far,English,3170-6.1
true,further/split,English,3170-6.10
false,closer/close,English,3170-6.11
true,closer/close,English,3170-6.12
true,equal/far,English,3170-6.14
true,equal/far,English,3170-6.15
false,equal/far,English,3170-6.16
true,further/split,English,3170-6.17
true,closer/close,English,3170-6.19
true,equal/far,English,3170-6.2
true,further/split,English,3170-6.20
true,closer/close,English,3170-6.22
true,further/split,English,3170-6.23
true,equal/far,English,3170-6.24
true,equal/far,English,3170-6.25
true,equal/far,English,3170-6.26
true,further/split,English,3170-6.27
true,closer/close,English,3170-6.28
true,equal/far,English,3170-6.29
true,further/split,English,3170-6.3
true,further/split,English,3170-6.30
true,further/split,English,3170-6.31
true,closer/close,English,3170-6.32
true,closer/close,English,3170-6.33
true,closer/close,English,3170-6.34
true,further/split,English,3170-6.35
true,closer/close,English,3170-6.36
true,closer/close,English,3170-6.37
true,equal/far,English,3170-6.38
true,equal/far,English,3170-6.39
true,equal/far,English,3170-6.4
true,equal/far,English,3170-6.40
true,equal/far,English,3170-6.41
true,closer/close,English,3170-6.42
true,closer/close,English,3170-6.43
true,further/split,English,3170-6.47
true,further/split,English,3170-6.48
true,closer/close,English,3170-6.49
true,equal/far,English,3170-6.5
true,further/split,English,3170-6.50
true,equal/far,English,3170-6.6
false,further/split,English,3170-6.7
true,closer/close,English,3170-6.9
true,equal/far,English,3174-b.1
true,closer/close,English,3174-b.10
true,closer/close,English,3174-b.11
true,equal/far,English,3174-b.12
true,closer/close,English,3174-b.13
true,equal/far,English,3174-b.14
true,equal/far,English,3174-b.15
true,further/split,English,3174-b.16
true,closer/close,English,3174-b.17
false,closer/close,English,3174-b.18
true,equal/far,English,3174-b.19
true,further/split,English,3174-b.2
true,further/split,English,3174-b.20
true,further/split,English,3174-b.21
true,further/split,English,3174-b.22
true,further/split,English,3174-b.23
true,further/split,English,3174-b.24
true,closer/close,English,3174-b.25
true,further/split,English,3174-b.26
true,further/split,English,3174-b.27
true,equal/far,English,3174-b.28
true,further/split,English,3174-b.29
true,closer/close,English,3174-b.3
true,equal/far,English,3174-b.30
true,closer/close,English,3174-b.31
true,equal/far,English,3174-b.32
true,equal/far,English,3174-b.33
true,further/split,English,3174-b.34
true,equal/far,English,3174-b.35
true,closer/close,English,3174-b.36
true,closer/close,English,3174-b.37
true,equal/far,English,3174-b.38
true,equal/far,English,3174-b.39
false,closer/close,English,3174-b.4
true,closer/close,English,3174-b.40
true,equal/far,English,3174-b.41
true,further/split,English,3174-b.42
true,further/split,English,3174-b.43
true,closer/close,English,3174-b.44
true,further/split,English,3174-b.45
true,closer/close,English,3174-b.46
true,closer/close,English,3174-b.47
true,equal/far,English,3174-b.48
true,equal/far,English,3174-b.49
true,further/split,English,3174-b.5
false,closer/close,English,3174-b.50
true,equal/far,English,3174-b.6
true,further/split,English,3174-b.7
true,equal/far,English,3174-b.8
true,closer/close,English,3174-b.9
true,further/split,English,3181-5.1
true,equal/far,English,3181-5.10
true,equal/far,English,3181-5.11
true,equal/far,English,3181-5.12
true,equal/far,English,3181-5.13
true,further/split,English,3181-5.14
true,equal/far,English,3181-5.15
true,further/split,English,3181-5.16
true,further/split,English,3181-5.17
true,closer/close,English,3181-5.18
true,equal/far,English,3181-5.19
false,closer/close,English,3181-5.2
true,equal/far,English,3181-5.20
false,closer/close,English,3181-5.21
true,closer/close,English,3181-5.22
true,equal/far,English,3181-5.23
true,closer/close,English,3181-5.24
true,closer/close,English,3181-5.25
true,further/split,English,3181-5.26
true,further/split,English,3181-5.27
true,equal/far,English,3181-5.28
true,closer/close,English,3181-5.29
true,closer/close,English,3181-5.3
true,equal/far,English,3181-5.30
true,equal/far,English,3181-5.31
false,further/split,English,3181-5.32
false,closer/close,English,3181-5.33
