gameid,msgTime,roundNum,sender,contents,clkTime,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156775857,32,演说者,土色偏黄,1502156779566,split,target,76,28,50,3,1,distr2,228,75,50,2,2,distr1,131,14,50,1,3,14,72,46,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156785983,33,演说者,蓝,1502156788138,split,target,159,26,50,1,2,distr1,96,23,50,2,3,distr2,337,12,50,3,1,13,42,40,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156793906,34,演说者,紫,1502156797352,close,distr1,259,56,50,1,3,distr2,266,79,50,3,1,target,271,34,50,2,2,10,13,5,false
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156806038,35,演说者,粉红,1502156808015,far,target,333,97,50,2,3,distr2,248,54,50,3,1,distr1,205,63,50,1,2,51,37,30,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156839695,36,演说者,蓝绿,1502156842474,close,distr1,152,28,50,1,1,target,110,23,50,2,3,distr2,100,38,50,3,2,9,8,15,false
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156848102,37,演说者,蓝,1502156850403,far,target,196,58,50,1,2,distr2,293,68,50,3,1,distr1,162,50,50,2,3,29,43,52,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156860111,38,演说者,土紫,1502156863250,split,target,350,6,50,1,2,distr2,91,55,50,3,1,distr1,341,14,50,2,3,9,41,52,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156881961,39,演说者,蓝绿色偏黄,1502156885641,close,distr1,108,27,50,2,1,distr2,117,69,50,3,2,target,132,38,50,1,3,6,14,18,false
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156891926,40,演说者,绿,1502156893354,far,target,97,91,50,3,3,distr1,353,45,50,2,1,distr2,252,89,50,1,2,80,82,37,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156904278,41,演说者,亮绿,1502156905715,split,target,146,71,50,1,2,distr1,84,45,50,2,3,distr2,279,26,50,3,1,15,55,68,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156923215,42,演说者,暗绿偏黄,1502156936034,close,target,135,39,50,1,2,distr2,122,58,50,3,3,distr1,150,38,50,2,1,6,10,15,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156941786,43,演说者,绿,1502156944142,far,target,134,52,50,1,2,distr1,11,37,50,3,3,distr2,319,66,50,2,1,58,88,28,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156949950,44,演说者,红,1502156950971,far,target,353,92,50,2,3,distr1,20,20,50,3,1,distr2,89,72,50,1,2,23,77,44,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156958310,45,演说者,紫,1502156960125,far,target,248,23,50,1,2,distr1,321,85,50,3,1,distr2,171,25,50,2,3,27,34,39,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156971243,46,演说者,灰蓝,1502156972453,close,target,198,10,50,1,3,distr2,185,36,50,2,2,distr1,195,32,50,3,1,10,16,8,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156984159,47,演说者,荧光蓝,1502156992287,split,target,180,75,50,3,1,distr1,169,31,50,2,2,distr2,260,54,50,1,3,16,56,46,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502156999573,48,演说者,深蓝,1502157002902,close,distr2,238,24,50,1,1,distr1,201,10,50,2,3,target,223,55,50,3,2,17,10,18,false
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502157015407,49,演说者,亮绿,1502157018160,close,target,125,39,50,1,1,distr2,157,16,50,3,2,distr1,113,18,50,2,3,12,19,10,true
9485-a972797e-4d32-4a76-94ca-5ed073e2226f,1502157025832,50,演说者,灰,1502157027385,close,distr2,219,4,50,1,1,target,61,7,50,2,2,distr1,36,13,50,3,3,7,13,14,false
0316-e2f34fea-b7c4-4b64-81b9-634240105f74,1502224208875,1,演说者,太阳,1502224211410,far,target,30,86,50,3,2,distr2,321,16,50,2,3,distr1,207,37,50,1,1,47,39,31,true
0316-e2f34fea-b7c4-4b64-81b9-634240105f74,1502224265545,2,演说者,光,1502224267535,close,target,97,53,50,1,1,distr2,138,96,50,2,2,distr1,119,48,50,3,3,5,14,14,true
0316-e2f34fea-b7c4-4b64-81b9-634240105f74,1502224309016,3,演说者,黑暗,1502224312164,close,target,92,14,50,3,3,distr1,151,10,50,2,1,distr2,185,7,50,1,2,9,15,8,true
0316-e2f34fea-b7c4-4b64-81b9-634240105f74,1502224333893,4,演说者,砂,1502224335976,close,target,65,19,50,2,3,distr2,148,0,50,3,2,distr1,79,5,50,1,1,13,19,7,true
0316-e2f34fea-b7c4-4b64-81b9-634240105f74,1502224405474,5,演说者,黑暗,1502224408721,split,distr1,328,18,50,1,1,distr2,27,56,50,2,3,target,2,19,50,3,2,10,22,32,false
0316-e2f34fea-b7c4-4b64-81b9-634240105f74,1502224429006,6,演说者,光,1502224431245,far,target,64,4,50,1,1,distr2,161,99,50,2,2,distr1,252,45,50,3,3,39,37,66,true
0316-e2f34fea-b7c4-4b64-81b9-634240105f74,1502224449764,7,演说者,草,1502224452318,far,target,97,95,50,1,2,distr1,292,78,50,2,1,distr2,232,27,50,3,3,107,65,25,true
0316-e2f34fea-b7c4-4b64-81b9-634240105f74,1502224489472,8,演说者,亮,1502224491670,split,target,291,84,50,3,2,distr1,273,68,50,2,3,distr2,127,67,50,1,1,12,103,67,true
0316-e2f34fea-b7c4-4b64-81b9-634240105f74,1502224519742,9,演说者,天空,1502224522822,far,target,247,71,50,1,1,distr1,24,27,50,3,2,distr2,202,18,50,2,3,48,24,30,true
0316-e2f34fea-b7c4-4b64-81b9-634240105f74,1502224551269,10,演说者,树叶,1502224554038,far,distr2,83,75,50,2,3,target,173,58,50,3,2,distr1,20,19,50,1,1,40,30,43,false
0316-e2f34fea-b7c4-4b64-81b9-634240105f74,1502224581310,11,演说者,亮,1502224583704,split,target,302,93,50,1,1,distr2,269,91,50,2,3,distr1,313,72,50,3,2,9,22,21,true
0316-e2f34fea-b7c4-4b64-81b9-634240105f74,1502224619263,12,演说者,少女的,1502224621371,close,target,302,33,50,1,1,distr1,234,12,50,2,2,distr2,276,35,50,3,3,19,8,16,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244398500,1,演说者,你好,1502244542328,far,target,328,11,50,2,2,distr1,230,64,50,1,1,distr2,69,30,50,3,3,29,40,71,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244411270,1,倾听者,你好,1502244542328,far,target,328,11,50,2,2,distr1,230,64,50,1,1,distr2,69,30,50,3,3,29,40,71,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244437874,1,演说者,不是蓝色和绿色,1502244542328,far,target,328,11,50,2,2,distr1,230,64,50,1,1,distr2,69,30,50,3,3,29,40,71,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244521296,1,演说者,还在吗,1502244542328,far,target,328,11,50,2,2,distr1,230,64,50,1,1,distr2,69,30,50,3,3,29,40,71,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244539159,1,倾听者,在,1502244542328,far,target,328,11,50,2,2,distr1,230,64,50,1,1,distr2,69,30,50,3,3,29,40,71,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244593213,2,演说者,选紫色,1502244596157,far,target,283,97,50,2,2,distr2,59,45,50,3,1,distr1,32,56,50,1,3,58,81,24,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244614393,3,演说者,选棕色,1502244618198,split,distr1,16,11,50,3,1,distr2,239,97,50,1,3,target,3,27,50,2,2,13,39,41,false
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244675239,4,演说者,错了,1502244862278,close,target,156,65,50,3,2,distr2,132,31,50,2,3,distr1,146,40,50,1,1,8,12,5,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244700613,4,倾听者,请描述颜色,1502244862278,close,target,156,65,50,3,2,distr2,132,31,50,2,3,distr1,146,40,50,1,1,8,12,5,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244750113,4,演说者,咖啡色,1502244862278,close,target,156,65,50,3,2,distr2,132,31,50,2,3,distr1,146,40,50,1,1,8,12,5,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244781349,4,倾听者,本轮都是绿色，没有咖啡色,1502244862278,close,target,156,65,50,3,2,distr2,132,31,50,2,3,distr1,146,40,50,1,1,8,12,5,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244788903,4,倾听者,是深绿色吗？,1502244862278,close,target,156,65,50,3,2,distr2,132,31,50,2,3,distr1,146,40,50,1,1,8,12,5,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244806941,4,演说者,不好意思,1502244862278,close,target,156,65,50,3,2,distr2,132,31,50,2,3,distr1,146,40,50,1,1,8,12,5,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244844974,4,演说者,翠绿色,1502244862278,close,target,156,65,50,3,2,distr2,132,31,50,2,3,distr1,146,40,50,1,1,8,12,5,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244873030,5,演说者,灰色,1502244877346,far,target,61,0,50,2,2,distr2,77,42,50,1,1,distr1,298,55,50,3,3,29,29,79,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244897744,6,演说者,嫩绿色,1502244925577,close,target,84,80,50,3,2,distr1,61,39,50,1,1,distr2,119,58,50,2,3,17,11,19,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244941743,7,演说者,蓝色,1502244953767,split,target,206,25,50,3,1,distr2,62,53,50,2,3,distr1,296,1,50,1,2,15,49,35,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502244969337,8,演说者,紫色,1502244994643,far,target,263,78,50,1,1,distr1,325,65,50,2,3,distr2,165,77,50,3,2,26,64,65,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245010734,9,演说者,蓝色,1502245012724,far,target,201,58,50,3,3,distr1,147,84,50,1,1,distr2,30,55,50,2,2,50,45,51,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245031991,10,演说者,红色,1502245060177,close,target,328,66,50,2,1,distr1,311,41,50,1,2,distr2,294,97,50,3,3,9,18,14,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245051219,10,倾听者,大红？,1502245060177,close,target,328,66,50,2,1,distr1,311,41,50,1,2,distr2,294,97,50,3,3,9,18,14,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245057030,10,演说者,嗯,1502245060177,close,target,328,66,50,2,1,distr1,311,41,50,1,2,distr2,294,97,50,3,3,9,18,14,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245071121,11,演说者,紫色,1502245147354,far,target,287,83,50,3,3,distr2,22,81,50,2,1,distr1,98,95,50,1,2,108,51,66,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245088010,11,倾听者,有微信吗？呵呵,1502245147354,far,target,287,83,50,3,3,distr2,22,81,50,2,1,distr1,98,95,50,1,2,108,51,66,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245100666,11,演说者,有,1502245147354,far,target,287,83,50,3,3,distr2,22,81,50,2,1,distr1,98,95,50,1,2,108,51,66,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245107561,11,倾听者,加一下？,1502245147354,far,target,287,83,50,3,3,distr2,22,81,50,2,1,distr1,98,95,50,1,2,108,51,66,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245120625,11,演说者,行,1502245147354,far,target,287,83,50,3,3,distr2,22,81,50,2,1,distr1,98,95,50,1,2,108,51,66,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245142828,11,倾听者,微信号？我加你,1502245147354,far,target,287,83,50,3,3,distr2,22,81,50,2,1,distr1,98,95,50,1,2,108,51,66,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245169477,12,演说者,翠绿,1502245173046,split,target,158,90,50,3,2,distr2,267,92,50,2,1,distr1,167,44,50,1,3,18,68,53,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245186165,13,倾听者,没收到微信号 重发一下,1502245220223,far,target,191,18,50,3,3,distr1,282,20,50,2,2,distr2,64,29,50,1,1,27,30,52,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245194136,13,演说者,灰色,1502245220223,far,target,191,18,50,3,3,distr1,282,20,50,2,2,distr2,64,29,50,1,1,27,30,52,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245229170,14,演说者,ling3-3,1502245341629,far,target,138,34,50,2,2,distr2,251,58,50,3,3,distr1,242,4,50,1,1,30,57,30,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245249046,14,演说者,绿色,1502245341629,far,target,138,34,50,2,2,distr2,251,58,50,3,3,distr1,242,4,50,1,1,30,57,30,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245272486,14,倾听者,微信号不存在 你加我吧,1502245341629,far,target,138,34,50,2,2,distr2,251,58,50,3,3,distr1,242,4,50,1,1,30,57,30,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245285014,14,倾听者,alanwang_1988,1502245341629,far,target,138,34,50,2,2,distr2,251,58,50,3,3,distr1,242,4,50,1,1,30,57,30,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245329643,14,演说者,绿色,1502245341629,far,target,138,34,50,2,2,distr2,251,58,50,3,3,distr1,242,4,50,1,1,30,57,30,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245376566,15,演说者,棕色,1502245426746,split,target,20,29,50,2,3,distr2,137,42,50,1,1,distr1,33,48,50,3,2,13,43,38,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245406003,15,倾听者,偏黄色吗？,1502245426746,split,target,20,29,50,2,3,distr2,137,42,50,1,1,distr1,33,48,50,3,2,13,43,38,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245420152,15,演说者,偏红的,1502245426746,split,target,20,29,50,2,3,distr2,137,42,50,1,1,distr1,33,48,50,3,2,13,43,38,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245437296,16,演说者,紫色,1502245463272,split,target,285,38,50,1,1,distr2,148,95,50,3,2,distr1,230,29,50,2,3,18,63,59,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245519211,17,演说者,嫩绿色,1502245623019,close,distr2,145,85,50,2,3,target,108,68,50,1,2,distr1,112,38,50,3,1,11,8,15,false
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245557089,17,倾听者,最亮的绿色？,1502245623019,close,distr2,145,85,50,2,3,target,108,68,50,1,2,distr1,112,38,50,3,1,11,8,15,false
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245598437,17,演说者,中间色,1502245623019,close,distr2,145,85,50,2,3,target,108,68,50,1,2,distr1,112,38,50,3,1,11,8,15,false
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245654721,18,演说者,紫红色？,1502245669648,far,target,322,23,50,3,2,distr2,96,97,50,1,3,distr1,242,33,50,2,1,21,77,71,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245682078,19,演说者,蓝色,1502245722140,split,target,250,83,50,1,1,distr2,308,78,50,3,3,distr1,252,55,50,2,2,6,27,25,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245763587,20,演说者,比较深的绿,1502245776588,split,target,169,59,50,3,1,distr2,342,7,50,1,3,distr1,175,66,50,2,2,5,42,52,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245785308,21,演说者,蓝色,1502245802965,far,target,217,69,50,2,3,distr2,157,95,50,1,1,distr1,147,8,50,3,2,34,60,33,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245820065,22,演说者,蓝色,1502245835641,split,target,211,79,50,1,1,distr1,235,43,50,3,2,distr2,42,25,50,2,3,17,46,51,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245883710,23,演说者,暗紫色？,1502245911267,close,target,292,17,50,1,1,distr2,302,78,50,2,2,distr1,312,60,50,3,3,15,19,7,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502245959518,24,演说者,深紫色,1502245989247,close,distr1,268,77,50,2,3,target,257,43,50,1,2,distr2,233,80,50,3,1,9,11,9,false
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246024731,25,演说者,偏红的棕色,1502246095386,close,target,5,42,50,2,3,distr2,1,30,50,3,1,distr1,11,8,50,1,2,19,5,16,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246090566,25,演说者,偏橙色的,1502246095386,close,target,5,42,50,2,3,distr2,1,30,50,3,1,distr1,11,8,50,1,2,19,5,16,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246103881,26,演说者,灰色,1502246125878,far,target,132,0,50,3,1,distr1,189,76,50,2,2,distr2,272,27,50,1,3,28,24,45,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246159930,27,演说者,较暗的绿色,1502246180586,close,target,69,53,50,3,3,distr1,64,82,50,1,1,distr2,75,92,50,2,2,11,12,7,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246202981,28,演说者,偏亮的绿色,1502246260842,split,target,154,98,50,2,3,distr2,280,3,50,1,1,distr1,107,38,50,3,2,19,43,32,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246283501,29,演说者,蓝色,1502246342687,close,target,169,38,50,1,3,distr2,92,29,50,3,2,distr1,82,22,50,2,1,19,19,5,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246355773,30,演说者,紫红色,1502246383311,split,target,294,41,50,1,2,distr2,139,36,50,3,3,distr1,254,52,50,2,1,16,50,56,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246412299,31,演说者,偏红的,1502246440546,split,target,323,46,50,1,1,distr2,115,62,50,2,3,distr1,321,20,50,3,2,10,87,69,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246449917,32,演说者,棕色,1502246548954,split,target,350,30,50,2,1,distr1,336,73,50,1,3,distr2,264,76,50,3,2,12,32,31,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246559646,33,演说者,紫色,1502246617295,split,target,287,63,50,1,1,distr2,175,64,50,3,3,distr1,314,91,50,2,2,14,53,57,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246626381,34,演说者,绿色,1502246666920,split,target,81,68,50,3,2,distr1,52,53,50,1,1,distr2,287,80,50,2,3,17,96,76,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246674236,35,演说者,灰色,1502246712427,far,target,49,2,50,1,3,distr1,64,57,50,2,1,distr2,293,14,50,3,2,33,21,58,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246722147,36,演说者,紫色,1502246802749,far,target,306,15,50,1,1,distr1,353,88,50,2,3,distr2,201,25,50,3,2,30,29,48,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246811716,37,演说者,绿色,1502246823331,far,target,125,52,50,1,3,distr2,185,65,50,3,1,distr1,220,84,50,2,2,64,34,41,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246844993,38,演说者,蓝色,1502246849845,close,target,231,24,50,1,3,distr2,293,34,50,3,2,distr1,327,11,50,2,1,18,18,17,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246876170,39,演说者,较深的嫩绿,1502246883802,close,target,119,52,50,2,3,distr1,155,40,50,1,1,distr2,135,71,50,3,2,15,7,17,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246906116,40,演说者,偏棕的黄,1502246948331,split,target,51,63,50,2,1,distr1,62,69,50,3,2,distr2,285,40,50,1,3,10,70,80,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502246973880,41,演说者,灰色,1502247010409,close,target,167,7,50,2,1,distr1,221,6,50,3,2,distr2,221,19,50,1,3,10,18,9,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502247020328,42,演说者,黄色,1502247109230,far,target,48,74,50,2,3,distr1,147,18,50,1,1,distr2,294,42,50,3,2,33,70,40,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502247136752,43,演说者,较灰的,1502247151318,close,target,229,20,50,2,2,distr2,236,47,50,3,3,distr1,261,37,50,1,1,13,15,9,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502247169645,44,演说者,宝蓝色,1502247200794,close,target,233,65,50,3,1,distr1,213,43,50,2,2,distr2,217,25,50,1,3,19,18,6,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502247212506,45,演说者,黄色,1502247225979,far,target,47,76,50,3,1,distr2,196,73,50,1,2,distr1,84,12,50,2,3,27,54,34,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502247237309,46,演说者,灰色,1502247286734,far,target,198,9,50,2,3,distr2,306,12,50,1,1,distr1,125,92,50,3,2,44,22,68,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502247322406,47,演说者,偏红的,1502247355632,close,target,339,9,50,3,1,distr2,247,15,50,2,2,distr1,250,1,50,1,3,10,14,16,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502247403109,48,演说者,枣红色？,1502247435626,close,distr2,343,37,50,2,1,target,1,48,50,3,2,distr1,334,90,50,1,3,15,13,12,false
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502247445686,49,演说者,紫色,1502247519073,close,target,314,27,50,2,1,distr2,2,15,50,3,3,distr1,278,8,50,1,2,14,17,12,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502247497234,49,演说者,偏红的,1502247519073,close,target,314,27,50,2,1,distr2,2,15,50,3,3,distr1,278,8,50,1,2,14,17,12,true
3788-192abb49-7bda-42f2-bc4b-f5b2edf1b011,1502247552763,50,演说者,偏暗的绿,1502247583979,split,target,87,35,50,3,3,distr2,318,37,50,1,2,distr1,100,53,50,2,1,8,67,78,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502252923808,1,倾听者,hi,1502252936117,split,target,147,28,50,2,1,distr2,271,94,50,1,3,distr1,143,59,50,3,2,14,52,64,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502252927425,1,倾听者,是什么颜色,1502252936117,split,target,147,28,50,2,1,distr2,271,94,50,1,3,distr1,143,59,50,3,2,14,52,64,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502252929503,1,演说者,深绿,1502252936117,split,target,147,28,50,2,1,distr2,271,94,50,1,3,distr1,143,59,50,3,2,14,52,64,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502252946802,2,演说者,亮绿,1502252949671,split,target,168,66,50,1,2,distr2,225,16,50,2,1,distr1,113,23,50,3,3,19,37,36,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502252960877,3,演说者,亮土黄,1502252963219,close,target,61,30,50,2,1,distr2,88,20,50,1,2,distr1,116,33,50,3,3,15,10,10,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502252976416,4,演说者,亮紫,1502252979234,close,target,307,49,50,2,1,distr1,311,35,50,3,3,distr2,325,80,50,1,2,5,10,11,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502252989142,5,倾听者,厉害啊,1502252996920,close,target,279,60,50,2,2,distr1,268,90,50,1,1,distr2,255,45,50,3,3,8,10,10,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502252993622,5,演说者,紫,1502252996920,close,target,279,60,50,2,2,distr1,268,90,50,1,1,distr2,255,45,50,3,3,8,10,10,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502253010434,6,演说者,你也厉害啊,1502253028397,far,target,21,15,50,2,2,distr1,304,84,50,3,1,distr2,29,93,50,1,3,36,25,53,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502253017605,6,倾听者,呵呵画家的女儿,1502253028397,far,target,21,15,50,2,2,distr1,304,84,50,3,1,distr2,29,93,50,1,3,36,25,53,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502253026674,6,演说者,深土色,1502253028397,far,target,21,15,50,2,2,distr1,304,84,50,3,1,distr2,29,93,50,1,3,36,25,53,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502253042310,7,演说者,失敬失敬,1502253057856,split,target,68,53,50,2,3,distr1,54,62,50,1,1,distr2,340,16,50,3,2,9,50,47,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502253054987,7,演说者,比较绿色的绿,1502253057856,split,target,68,53,50,2,3,distr1,54,62,50,1,1,distr2,340,16,50,3,2,9,50,47,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502253068532,8,演说者,偏棕色,1502253071020,far,target,50,33,50,2,3,distr2,320,61,50,1,1,distr1,296,2,50,3,2,27,58,26,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502253077473,9,演说者,紫,1502253079169,far,target,285,53,50,2,2,distr1,174,59,50,1,3,distr2,62,30,50,3,1,52,68,29,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502253085779,10,演说者,灰,1502253087542,far,target,178,3,50,1,3,distr2,279,58,50,2,1,distr1,15,68,50,3,2,31,25,44,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502253094193,11,演说者,黄,1502253095648,far,target,55,85,50,2,1,distr1,39,42,50,1,2,distr2,116,66,50,3,3,23,26,35,true
4304-0a6471c9-b6e3-4df3-9257-13c0310185d6,1502253101872,12,演说者,绿,1502253103347,far,target,100,48,50,3,1,distr2,255,0,50,2,2,distr1,327,29,50,1,3,69,31,24,true
