index,gameid,epochTime,roundNum,sender,contents
1957,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804376012,36,演说者,基佬
1958,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804398548,37,演说者,湖水
1959,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804405109,38,演说者,海
1960,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804418401,39,演说者,黯淡
1961,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804430849,40,演说者,大妈
1962,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804443022,41,演说者,赭石
1963,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804454230,42,演说者,军队
1964,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804463414,43,演说者,香蕉
1965,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804473659,44,演说者,天
1966,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804482858,45,演说者,阴天
1967,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804490985,46,演说者,大妈
1968,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804499706,47,演说者,天
1969,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804523363,48,演说者,草地
1970,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804534524,49,演说者,深海
1971,1062-3d3860a1-f48d-4920-8fdc-75a1494e2502,1502804545932,50,演说者,淡
1972,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502814655391,1,演说者, 叶
1973,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502814698593,1,演说者,叶色
1974,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502814735426,1,演说者,?
1975,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502814776962,1,演说者, 猜到????
1976,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815086549,2,倾听者,深绿？紫色？鲜绿？
1977,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815156652,2,演说者,浅
1978,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815180333,2,倾听者,比较鲜的？
1979,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815186105,2,演说者,是
1980,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815203909,3,演说者, 葡萄
1981,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815220156,3,演说者,接近蓝
1982,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815243227,4,演说者, 粉
1983,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815259089,4,倾听者,比较接近红？
1984,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815273974,4,演说者,是
1985,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815293624,5,演说者,咖啡
1986,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815310143,6,演说者, 葡萄
1987,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815329164,7,演说者,灰色
1988,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815342520,8,演说者,咖啡
1989,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815368212,8,倾听者,灰色？
1990,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815394045,9,演说者, 树
1991,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815410559,10,演说者,灰
1992,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815428370,10,倾听者,这里好像没有灰
1993,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815436113,10,演说者,暗淡
1994,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815459529,11,演说者,暗淡灰
1995,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815486749,11,倾听者,比较蓝的那个？
1996,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815490493,11,演说者, 不是棕色
1997,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815508681,12,演说者,金
1998,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815525024,13,演说者,淡紫色
1999,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815546753,14,演说者,橙
2000,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815561333,15,演说者,浅绿
2001,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815582440,15,演说者,不明亮
2002,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815600628,16,演说者,绿
2003,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815631453,17,演说者, 紫
2004,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815680793,18,演说者,灰
2005,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815703041,19,演说者,粉色紫色
2006,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815725433,20,演说者,灰
2007,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815740949,21,演说者,绿
2008,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815762682,22,演说者,明亮的紫
2009,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815777730,23,演说者,灰
2010,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815795897,24,演说者,淡黄
2011,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815816213,25,演说者, 咖啡
2012,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815832643,26,演说者,绿
2013,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815856281,27,演说者,淡紫
2014,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815872149,28,演说者, 粉
2015,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815880087,28,演说者,红
2016,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815883869,28,倾听者,红？
2017,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815897567,29,演说者,棕色
2018,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815917045,30,演说者,鲜绿
2019,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815946382,31,演说者,昏暗的绿
2020,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815965113,31,倾听者,深还是浅？
2021,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815970746,31,演说者,浅
2022,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815984721,31,倾听者,鲜还是不鲜？
2023,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502815989973,31,演说者,不鲜
2024,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816004694,32,演说者,橙
2025,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816033592,33,演说者,最亮的绿
2026,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816061071,34,演说者,灰
2027,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816105777,35,演说者,明亮的紫
2028,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816273661,36,演说者,绿
2029,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816336958,37,演说者,棕
2030,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816362644,38,演说者,亮
2031,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816374510,38,演说者,粉
2032,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816404264,39,演说者, 灰
2033,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816430541,40,演说者,昏暗
2034,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816458193,40,演说者,最暗
2035,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816475663,40,倾听者,接近蓝或绿？
2036,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816485408,40,演说者,绿
2037,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816503347,41,演说者,紫
2038,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816527929,42,演说者,昏暗的绿
2039,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816555860,43,演说者,紫
2040,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816597933,43,倾听者,比较偏红还是不偏红？
2041,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816665779,43,演说者,不偏红
2042,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816713315,44,演说者,橙
2043,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816768779,45,演说者,蓝色
2044,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816790317,46,演说者,淡紫
2045,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816811698,47,演说者,明亮
2046,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816821188,47,演说者,紫
2047,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816843841,48,演说者, 浅绿色，不亮
2048,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816868407,48,倾听者,比较接近土色的那个？
2049,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816879470,48,演说者, 是
2050,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816897671,49,演说者, 淡紫
2051,4905-268cfc40-a27c-4ea4-8efc-25081be7de0e,1502816914588,50,演说者,蓝
2052,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818423716,1,演说者,红
2053,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818482679,2,演说者,绿色
2054,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818501086,3,演说者,紫色
2055,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818516434,4,演说者,灰色
2056,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818552609,5,演说者,紫色
2057,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818570285,6,演说者,绿色
2058,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818591331,7,演说者,绿色
2059,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818622525,8,演说者,深绿色
2060,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818649868,9,演说者,蓝色
2061,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818660901,10,演说者,深绿色
2062,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818670481,11,演说者,灰色
2063,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818690140,12,演说者,绿灰色
2064,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818705918,13,演说者,绿色
2065,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818720731,14,演说者,亮粉色
2066,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818741935,15,演说者,亮绿色
2067,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818763671,16,演说者,浅褐色
2068,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818788006,17,演说者,黄色
2069,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818798350,18,演说者,绿色
2070,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818805026,19,演说者,绿色
2071,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818819866,20,演说者,红紫色
2072,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818829724,21,演说者,蓝色
2073,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818847246,22,演说者,橙色
2075,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818899678,23,倾听者,  什麼 那一個
2076,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818909140,23,演说者,红
2077,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818924606,24,演说者,绿色
2078,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818949990,25,演说者,浅紫色
2079,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818959474,26,演说者,灰色
2080,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818969251,27,演说者,蓝色
2081,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818983510,28,演说者,深绿色
2082,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502818994810,29,演说者,灰色
2083,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819013851,30,演说者,黄色
2084,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819031303,31,演说者,紫色
2085,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819042585,32,演说者,蓝色
2086,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819051899,33,演说者,绿色
2087,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819066732,34,演说者,紫色
2088,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819076338,34,演说者,浅紫色
2089,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819086099,35,演说者,紫色
2090,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819097804,36,演说者,灰色灰色
2091,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819117926,37,演说者,蓝色 -- 浅
2092,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819127191,38,演说者,蓝色
2093,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819138640,39,演说者,灰色
2094,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819150163,40,演说者,灰色 
2095,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819161281,41,演说者,蓝色 浅
2096,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819183245,42,演说者,浅紫色
2097,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819190713,43,演说者,紫色
2098,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819197185,44,演说者,紫色
2099,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819219333,45,演说者,浅蓝色
2100,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819236870,46,演说者,深绿色
2101,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819246612,47,演说者,紫色
2102,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819259780,48,演说者,橙色
2103,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819270875,49,演说者,蓝色
2104,8805-5f3bc59e-a50f-4bb9-9d89-446cea4dba8a,1502819291109,50,演说者,亮粉色
2105,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841801479,1,演说者,你好
2106,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841811533,1,倾听者,你好
2107,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841817469,1,倾听者,我准备好了
2108,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841820977,1,演说者,好的
2109,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841833753,1,演说者,這三個顏色 算是植物色系
2110,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841857732,1,倾听者,是最显亮那个吗？
2111,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841863166,1,演说者,從暗到亮
2112,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841881965,1,演说者,左邊那個
2113,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841888259,1,演说者,是最不顯亮的
2114,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841898470,1,倾听者,我这边和你的排列不一样
2115,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841903701,1,演说者,喔 對 抱歉
2116,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841909259,1,演说者,最不顯亮的那個
2117,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841910190,1,倾听者,没关系
2118,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841915790,1,演说者,跟另外兩個色系不同
2119,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841916697,1,倾听者,带大地色吗？
2120,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841920058,1,演说者,是
2121,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841942352,2,演说者,這顏色 是灰階的
2122,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841953949,2,倾听者,紫色？
2123,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841957661,2,演说者,不是
2124,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841975394,2,倾听者,是刚刚那个颜色吗？
2125,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841979341,2,演说者,不是
2126,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502841995097,3,演说者,接近肉色
2127,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842003293,3,演说者,不紅也不紫
2128,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842008941,3,演说者,我這樣有違規嗎？
2129,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842010935,3,倾听者,较浅的吗？
2130,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842013424,3,倾听者,没有
2131,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842018690,3,倾听者,你可以说出颜色没关系
2132,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842022789,3,演说者,肉色
2133,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842029047,3,演说者,接近橘色
2134,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842037849,3,倾听者,是较浅的还是较深？
2135,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842047957,3,演说者,較淺
2136,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842057897,4,演说者,很亮的綠
2137,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842068697,4,倾听者,带蓝是吧？
2138,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842074582,4,演说者,完全不藍
2139,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842084175,4,演说者,就是綠到不能再綠
2140,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842096137,5,演说者,這有難度..
2141,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842101353,5,倾听者,哈哈
2142,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842106286,5,演说者,桃紫
2143,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842112768,5,演说者,比較深一點點
2144,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842125488,5,演说者,喔不對！
2145,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842129432,5,演说者,比較淺一點點 抱歉
2146,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842142509,6,演说者,亮桃色
2147,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842156835,7,演说者,天灰灰的顏色
2148,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842174141,7,演说者,不是藍 也不是橘
2149,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842183901,8,演说者,真可惜 哈哈
2150,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842186073,8,演说者,藍色
2151,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842188445,8,倾听者,抱歉
2152,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842207928,9,演说者,都是綠
2153,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842221793,9,演说者,然後 比較飽和
2154,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842225948,9,演说者,額
2155,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842229709,9,演说者,比較不飽和
2156,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842229978,9,倾听者,是最深那个吗？
2157,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842235343,9,演说者,不是
2158,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842240166,9,倾听者,带蓝吗？
2159,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842240385,9,演说者,也不是大地
2160,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842255846,10,倾听者,好难哈哈
2161,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842258941,10,演说者,這個很綠
2162,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842265767,11,演说者,還有四十輪
2163,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842270649,11,演说者,額
2164,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842274145,11,演说者,墨綠
2165,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842280305,11,演说者,有點藍 有點綠
2166,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842292844,12,演说者,很綠 亮亮的
2167,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842294514,12,倾听者,不好意思 哎哟
2168,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842303901,13,演说者,沒問題～別擔心
2169,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842312862,13,演说者,這個有點土 但讓我繼續說
2170,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842319319,13,演说者,是灰灰的土
2171,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842327705,14,演说者,哈哈哈哈哈
2172,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842336260,14,演说者,這個紫色 不是桃色
2173,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842351494,14,倾听者,最普通的紫？
2174,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842363850,14,演说者,對 就是一班我們說的紫色
2175,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842378805,15,演说者,綠...沒那麼亮
2176,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842390378,16,演说者,藍
2177,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842405089,17,演说者,不橘 也不綠
2178,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842417052,17,演说者,土土的
2179,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842437485,17,倾听者,其实你可以直接说出要选的颜色嘻嘻
2180,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842443537,17,倾听者,是灰吗？
2181,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842451276,17,演说者,對 很接近灰
2182,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842463006,18,演说者,這也太難
2183,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842466697,18,演说者,那個...........
2184,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842469835,18,演说者,不是鮮紅
2185,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842471117,18,倾听者,有一个是我们刚刚说的普通紫色
2186,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842473329,18,倾听者,是那个吗
2187,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842476566,18,演说者,也不是
2188,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842483785,18,倾听者,那时另个紫吧
2189,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842486136,18,演说者,哈哈 你這樣就知道了
2190,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842487152,18,演说者,對
2191,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842499779,19,演说者,迷彩綠
2192,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842506725,19,演说者,（這樣真的可以嗎？）
2193,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842508431,19,演说者,哈哈哈哈哈
2194,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842514497,19,倾听者,可以啊我做了好多次哈哈
2195,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842522980,19,演说者,喔 原來是前輩
2196,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842531543,19,倾听者,迷彩呃。。我不太明白迷彩色是
2197,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842534125,19,倾听者,带蓝吗？
2198,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842536734,19,倾听者,还是带灰？
2199,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842541335,19,演说者,戴灰
2200,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842543300,19,演说者,帶
2201,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842560090,20,倾听者,这个。。
2202,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842561573,20,演说者,哈哈哈
2203,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842565781,20,演说者,哈哈哈哈 想罵髒話
2204,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842574674,20,演说者,接近紫
2205,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842575878,20,倾听者,会记录哦哈哈哈
2206,8362-765c8be0-1e26-45e2-a620-0d4337084ece,1502842582060,20,演说者,但不是皮膚色
